rdt_id,ns_lines,rdt_lines,rdt_lines_id,rdt_station_names,rdt_station_codes,cause_nl,cause_en,statistical_cause_nl,statistical_cause_en,cause_group,start_time,end_time,duration_minutes
3529,"Utrecht Centraal-'s-Hertogenbosch/Tiel","'s-Hertogenbosch - Utrecht Centraal, Tiel - Utrecht Centraal","150,151",,,aanrijding,collision,aanrijding,collision,accidents,"2012-03-15 20:04:02","2012-03-15 21:34:01",54
3530,"Amsterdam C-Alkmaar/Uitgeest","Alkmaar - Amsterdam Centraal",161,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2012-03-15 20:36:02","2012-03-15 22:04:01",86
3531,'s-Hertogenbosch-Nijmegen,"'s-Hertogenbosch - Nijmegen",57,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2012-03-15 21:06:01","2012-03-15 23:06:01",118
3532,"Lelystad C-Amsterdam C","Amsterdam Centraal - Lelystad Centrum",145,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2012-03-16 09:54:02","2012-03-16 12:38:02",160
3533,"Hilversum-Lelystad C","Almere Oostvaarders - Utrecht Centraal",149,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2012-03-16 10:10:01","2012-03-16 12:38:02",146
3534,"Schiphol-Lelystad C","Lelystad Centrum - Schiphol Airport",144,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2012-03-16 10:12:01","2012-03-16 12:38:02",144
3535,Schiphol,"Amersfoort - Schiphol Airport, Amsterdam Centraal - Schiphol Airport, Leiden Centraal - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Rotterdam Centraal - Schiphol Airport (HSL), Schiphol Airport - Utrecht Centraal, Schiphol Airport - Zaandam","22,24,32,137,144,148,165",,,versperring,"an obstruction on the line",versperring,"an obstruction on the line",unknown,"2012-03-17 00:50:01","2012-03-17 05:34:02",282
3536,"Utrecht Centraal-Rotterdam C","Rotterdam Centraal - Utrecht Centraal",142,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2012-03-17 09:44:02","2012-03-17 11:06:01",42
3537,Hengelo-Deventer,"Almelo - Hengelo",89,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2012-03-17 10:00:01","2012-03-17 14:34:02",272
3538,"Lelystad C-Amsterdam C/Hilversum/Schiphol","Amsterdam Centraal - Lelystad Centrum, Lelystad Centrum - Schiphol Airport","144,145",,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2012-03-17 20:12:02","2012-03-17 23:38:02",204
3539,"Gouda-Alphen a/d Rijn","Alphen a/d Rijn - Gouda",8,,,"sein-en overwegstoring","signal and level crossing failure","sein-en overwegstoring","signal and level crossing failure",infrastructure,"2012-03-18 09:06:02","2012-03-18 12:12:01",184
3540,"Utrecht Centraal-Alphen a/d Rijn/Amsterdam C/Den Haag C/Rotterdam C","Den Haag Centraal - Utrecht Centraal, Leiden Centraal - Utrecht Centraal, Rotterdam Centraal - Utrecht Centraal","142,143,147",,,"gestrande trein","stranded train","gestrande trein","stranded train","rolling stock","2012-03-18 18:44:02","2012-03-18 19:10:02",20
3541,Harlingen-Leeuwarden,"Harlingen Haven - Leeuwarden",103,,,"uitloop van werkzaamheden","over-running engineering works","uitloop van werkzaamheden","over-running engineering works","engineering work","2012-03-19 04:54:01","2012-03-19 06:04:01",68
3542,Ede-Wageningen-Amersfoort,"Amersfoort - Ede-Wageningen",47,,,brandmelding,"fire alarm",brandmelding,"fire alarm",external,"2012-03-19 06:16:01","2012-03-19 07:46:02",88
3543,Amersfoort-Deventer,"Amersfoort - Apeldoorn, Apeldoorn - Deventer","50,87",,,brandmelding,"fire alarm",brandmelding,"fire alarm",external,"2012-03-19 06:18:01","2012-03-19 07:46:02",86
3544,"Amsterdam C-Schiphol","Amsterdam Centraal - Schiphol Airport, Leiden Centraal - Schiphol Airport","22,32",,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2012-03-19 10:00:01","2012-03-19 12:14:01",132
3545,"Schiphol-Amsterdam C/Hilversum/Lelystad C/Utrecht Centraal","Amersfoort - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Schiphol Airport - Utrecht Centraal","137,144,148",,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2012-03-19 10:04:02","2012-03-19 11:36:01",76
3546,Sittard-Maastricht,"Maastricht - Sittard",74,,,"inzet van de brandweer","deployment of the fire department","inzet van de brandweer","deployment of the fire department",external,"2012-03-19 14:28:01","2012-03-19 15:54:01",84
3547,"Amersfoort-Amsterdam C","Amersfoort - Amsterdam Centraal",135,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2012-03-19 22:16:01","2012-03-20 00:38:02",138
3548,"Utrecht Centraal-Lelystad C","Almere Oostvaarders - Utrecht Centraal, Hilversum - Utrecht Centraal","40,149",,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2012-03-19 23:04:01","2012-03-20 00:38:03",90
3549,"Den Haag HS-Rotterdam C","Den Haag HS - Rotterdam Centraal",11,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2012-03-20 04:40:01","2012-03-20 08:44:01",242
3550,"Rotterdam C-Hoek v H Strand","Hoek van Holland Strand - Rotterdam Centraal",9,,,"eerdere verstoring","an earlier disruption","eerdere verstoring","an earlier disruption",logistical,"2012-03-20 07:34:01","2012-03-20 09:10:02",94
3551,"Kerkrade C-Heerlen","Aachen Hbf - Heerlen, Heerlen - Kerkrade Centrum","78,130",,,"sein-en overwegstoring","signal and level crossing failure","sein-en overwegstoring","signal and level crossing failure",infrastructure,"2012-03-20 19:20:01","2012-03-20 20:32:02",70
3552,Schiphol,"Amersfoort - Schiphol Airport, Amsterdam Centraal - Schiphol Airport, Leiden Centraal - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Rotterdam Centraal - Schiphol Airport (HSL), Schiphol Airport - Utrecht Centraal, Schiphol Airport - Zaandam","22,24,32,137,144,148,165",,,"inzet van de politie","police action","inzet van de politie","police action",external,"2012-03-20 22:06:01","2012-03-20 23:08:01",60
3553,Zutphen-Deventer,"Deventer - Zutphen",86,,,koperdiefstal,"copper theft",koperdiefstal,"copper theft",external,"2012-03-21 05:04:02","2012-03-21 10:34:02",326
3554,Hengelo-Deventer,"Almelo - Deventer",88,,,koperdiefstal,"copper theft",koperdiefstal,"copper theft",external,"2012-03-21 05:10:02","2012-03-21 10:34:02",320
3555,"Amsterdam C-Rotterdam C","Amsterdam Centraal - Woerden",141,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2012-03-21 07:42:01","2012-03-21 10:00:01",118
3556,Brussel-Zuid-Roosendaal,,,,,overwegstoring,"level crossing failure",overwegstoring,"level crossing failure",infrastructure,"2012-03-21 12:14:01","2012-03-21 12:50:01",34
3557,"Amsterdam C-Leiden Centraal","Amersfoort - Schiphol Airport, Leiden Centraal - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Schiphol Airport - Utrecht Centraal","22,137,144,148",,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2012-03-21 21:02:02","2012-03-21 22:38:01",94
3558,Arnhem-Winterswijk,"Arnhem Centraal - Winterswijk",82,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2012-03-21 23:48:01","2012-03-22 01:42:01",108
3559,"Amsterdam C","Alkmaar - Amsterdam Centraal, Amersfoort - Amsterdam Centraal, Amsterdam Centraal - Haarlem, Amsterdam Centraal - Hoorn, Amsterdam Centraal - Lelystad Centrum, Amsterdam Centraal - Schiphol Airport, Amsterdam Centraal - Utrecht Centraal, Amsterdam Centraal - Woerden","32,112,135,136,141,145,161,164",,,"eerdere verstoring","an earlier disruption","eerdere verstoring","an earlier disruption",logistical,"2012-03-22 04:58:01","2012-03-22 21:54:01",1014
3560,Schiphol,"Amersfoort - Schiphol Airport, Amsterdam Centraal - Schiphol Airport, Leiden Centraal - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Rotterdam Centraal - Schiphol Airport (HSL), Schiphol Airport - Utrecht Centraal, Schiphol Airport - Zaandam","22,24,32,137,144,148,165",,,"eerdere verstoring","an earlier disruption","eerdere verstoring","an earlier disruption",logistical,"2012-03-22 05:00:02","2012-03-22 21:54:01",1012
3561,Winterswijk-Arnhem,"Arnhem Centraal - Winterswijk",82,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2012-03-22 10:24:01","2012-03-22 15:46:01",274
3562,Tiel-Arnhem,"Arnhem Centraal - Tiel",54,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2012-03-22 11:14:01","2012-03-22 13:38:02",142
3563,Nijmegen-Arnhem,"Arnhem Centraal - Nijmegen",59,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2012-03-22 11:18:02","2012-03-22 13:38:02",138
3564,"Utrecht Centraal-Leiden Centraal","Leiden Centraal - Utrecht Centraal",147,,,herstelwerkzaamheden,"repair works",herstelwerkzaamheden,"repair works","engineering work","2012-03-22 14:10:01","2012-03-23 10:46:01",1234
3565,"Utrecht Centraal-Lelystad C","Almere Oostvaarders - Utrecht Centraal, Hilversum - Utrecht Centraal","40,149",,,"eerdere verstoring","an earlier disruption","eerdere verstoring","an earlier disruption",logistical,"2012-03-22 21:56:01","2012-03-23 00:36:02",158
3566,"Amsterdam C-Schiphol","Amsterdam Centraal - Schiphol Airport, Leiden Centraal - Schiphol Airport","22,32",,,"eerdere verstoring","an earlier disruption","eerdere verstoring","an earlier disruption",logistical,"2012-03-22 21:58:01","2012-03-23 00:36:03",156
3567,"Amsterdam C-Rotterdam C","Amsterdam Centraal - Schiphol Airport, Rotterdam Centraal - Schiphol Airport (HSL)","24,32",,,"eerdere verstoring","an earlier disruption","eerdere verstoring","an earlier disruption",logistical,"2012-03-22 22:02:02","2012-03-23 00:00:01",114
3568,"Amsterdam C-Dordrecht","Amsterdam Centraal - Schiphol Airport, Den Haag HS - Leiden Centraal, Den Haag HS - Rotterdam Centraal, Dordrecht - Rotterdam Centraal, Leiden Centraal - Schiphol Airport","11,16,22,32,168",,,"eerdere verstoring","an earlier disruption","eerdere verstoring","an earlier disruption",logistical,"2012-03-22 22:02:04","2012-03-23 00:00:01",114
3569,"Utrecht Centraal-Amersfoort","Amersfoort - Utrecht Centraal, Baarn - Utrecht Centraal","44,134",,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2012-03-23 07:04:01","2012-03-23 10:46:02",220
3570,"Utrecht Centraal-Hilversum/Lelystad C","Almere Oostvaarders - Utrecht Centraal, Hilversum - Utrecht Centraal","40,149",,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2012-03-23 07:48:01","2012-03-23 08:40:01",50
3571,Zutphen-Winterswijk,"Winterswijk - Zutphen",83,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2012-03-23 08:12:02","2012-03-23 13:46:01",330
3572,"Leiden Centraal-Alphen a/d Rijn","Leiden Centraal - Utrecht Centraal",147,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2012-03-23 11:40:01","2012-03-23 12:50:01",66
3573,Zutphen-Arnhem,"Arnhem Centraal - Zutphen",132,,,overwegstoring,"level crossing failure",overwegstoring,"level crossing failure",infrastructure,"2012-03-23 12:42:01","2012-03-23 16:40:01",236
3574,"Leiden Centraal-Alphen a/d Rijn","Leiden Centraal - Utrecht Centraal",147,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2012-03-23 13:04:01","2012-03-23 14:38:03",90
3575,Zwolle-Groningen/Leeuwarden,"Groningen - Zwolle, Leeuwarden - Zwolle","146,160",,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2012-03-23 13:38:02","2012-03-23 16:40:01",180
3576,Zutphen,"Apeldoorn - Zutphen, Arnhem Centraal - Zutphen, Deventer - Zutphen, Hengelo - Zutphen, Winterswijk - Zutphen","83,85,86,90,132",,,stroomstoring,"power failure",stroomstoring,"power failure",infrastructure,"2012-03-23 14:44:01","2012-03-23 16:40:01",114
3577,Winterswijk-Zutphen,"Winterswijk - Zutphen",83,,,overwegstoring,"level crossing failure",overwegstoring,"level crossing failure",infrastructure,"2012-03-24 14:34:01","2012-03-24 16:40:03",124
3578,Deventer-Zutphen,"Deventer - Zutphen",86,,,overwegstoring,"level crossing failure",overwegstoring,"level crossing failure",infrastructure,"2012-03-24 14:34:03","2012-03-24 16:40:04",62
3579,Hengelo-Zutphen,"Hengelo - Zutphen",90,,,overwegstoring,"level crossing failure",overwegstoring,"level crossing failure",infrastructure,"2012-03-24 14:34:05","2012-03-24 16:40:04",124
3580,Winterswijk-Arnhem,"Arnhem Centraal - Winterswijk",82,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2012-03-24 16:46:01","2012-03-24 17:46:01",58
3581,Schiphol,"Amersfoort - Schiphol Airport, Amsterdam Centraal - Schiphol Airport, Leiden Centraal - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Rotterdam Centraal - Schiphol Airport (HSL), Schiphol Airport - Utrecht Centraal, Schiphol Airport - Zaandam","22,24,32,137,144,148,165",,,herstelwerkzaamheden,"repair works",herstelwerkzaamheden,"repair works","engineering work","2012-03-26 05:28:01","2012-03-26 08:20:01",124
3582,Tiel-Arnhem,"Arnhem Centraal - Tiel",54,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2012-03-26 07:08:01","2012-03-26 10:40:01",210
3583,"Den Haag C-Utrecht Centraal","Den Haag Centraal - Utrecht Centraal",143,,,aanrijding,collision,aanrijding,collision,accidents,"2012-03-26 07:16:01","2012-03-26 09:10:01",112
3584,Eindhoven-Venlo,"Eindhoven - Venlo",65,,,"defecte overweg","broken level crossing","defecte overweg","broken level crossing",infrastructure,"2012-03-26 14:04:01","2012-03-26 15:12:02",66
3585,Hengelo-Deventer,"Almelo - Deventer",88,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2012-03-26 19:36:02","2012-03-26 21:38:02",120
3586,Deventer-Zutphen/Zwolle,"Deventer - Zutphen",86,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2012-03-26 19:36:03","2012-03-26 21:38:02",120
3587,"Leiden Centraal-Amsterdam C","Amsterdam Centraal - Schiphol Airport, Leiden Centraal - Schiphol Airport","22,32",,,"sein- en wisselstoring","signalling and points failure","sein- en wisselstoring","signalling and points failure",infrastructure,"2012-03-27 10:08:01","2012-03-27 14:04:01",234
3588,Nijmegen-Venlo,"Nijmegen - Venlo",64,,,"sein-en overwegstoring","signal and level crossing failure","sein-en overwegstoring","signal and level crossing failure",infrastructure,"2012-03-27 13:44:01","2012-03-27 16:18:02",126
3589,Hengelo-Zutphen,"Hengelo - Zutphen",90,,,stroomstoring,"power failure",stroomstoring,"power failure",infrastructure,"2012-03-27 14:22:01","2012-03-27 15:40:01",76
3590,Winterswijk-Arnhem,"Arnhem Centraal - Winterswijk",82,,,"sein-en overwegstoring","signal and level crossing failure","sein-en overwegstoring","signal and level crossing failure",infrastructure,"2012-03-27 16:18:03","2012-03-27 18:08:01",108
3591,Arnhem-Tiel,"Arnhem Centraal - Tiel",54,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2012-03-28 07:16:01","2012-03-28 13:04:01",344
3592,"Dordrecht-Den Haag C","Den Haag Centraal - Den Haag HS, Den Haag HS - Rotterdam Centraal, Dordrecht - Rotterdam Centraal","10,11,16",,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2012-03-28 09:44:01","2012-03-28 11:04:01",76
3593,Roosendaal-Breda,"Breda - Roosendaal",20,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2012-03-28 14:08:01","2012-03-28 18:10:01",238
3594,Arnhem-Winterswijk,"Arnhem Centraal - Winterswijk",82,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2012-03-28 15:26:01","2012-03-28 19:12:01",224
3595,"Utrecht Centraal-Arnhem","Arnhem Centraal - Utrecht Centraal",133,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2012-03-28 16:18:01","2012-03-28 19:12:01",172
3596,"Haarlem-Zandvoort a Zee","Haarlem - Zandvoort aan Zee",110,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2012-03-28 16:48:01","2012-03-28 18:48:01",118
3597,"Utrecht Centraal-Rhenen","Rhenen - Utrecht Centraal",166,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2012-03-28 16:54:01","2012-03-28 20:12:01",196
3598,"Amsterdam C-Dordrecht","Amsterdam Centraal - Schiphol Airport, Rotterdam Centraal - Schiphol Airport (HSL)","24,32",,,"eerdere verstoring","an earlier disruption","eerdere verstoring","an earlier disruption",logistical,"2012-03-28 18:28:01","2012-03-28 22:04:01",214
3599,"Utrecht Centraal-Schiphol","Schiphol Airport - Utrecht Centraal",137,,,"eerdere verstoring","an earlier disruption","eerdere verstoring","an earlier disruption",logistical,"2012-03-28 19:14:01","2012-03-28 23:08:01",232
3600,"Amsterdam C-Rotterdam C","Amsterdam Centraal - Schiphol Airport, Rotterdam Centraal - Schiphol Airport (HSL)","24,32",,,"eerdere verstoring","an earlier disruption","eerdere verstoring","an earlier disruption",logistical,"2012-03-28 22:02:02","2012-03-29 00:02:01",116
3601,"Rotterdam C-Den Haag C","Den Haag HS - Rotterdam Centraal",11,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2012-03-29 06:04:01","2012-03-29 10:12:01",246
3602,"Rotterdam C-Amsterdam C/Utrecht Centraal","Rotterdam Centraal - Utrecht Centraal",142,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2012-03-29 06:08:01","2012-03-29 10:12:01",242
3603,"Den Haag HS-Leiden Centraal","Den Haag HS - Leiden Centraal",168,,,"defecte bovenleiding","damaged overhead wires","defecte bovenleiding","damaged overhead wires",infrastructure,"2012-03-29 20:24:01","2012-03-30 08:08:01",666
3604,"Amsterdam C-Amersfoort","Amersfoort - Amsterdam Centraal",135,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2012-03-30 06:46:01","2012-03-30 08:08:02",54
3605,"Utrecht Centraal-Lelystad C","Almere Oostvaarders - Utrecht Centraal, Hilversum - Utrecht Centraal","40,149",,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2012-03-30 06:50:02","2012-03-30 08:10:01",78
3606,"Utrecht Centraal-Lelystad C","Almere Oostvaarders - Utrecht Centraal, Hilversum - Utrecht Centraal","40,149",,,"eerdere verstoring","an earlier disruption","eerdere verstoring","an earlier disruption",logistical,"2012-03-30 08:12:01","2012-03-30 10:08:01",114
3607,"Rotterdam C-Dordrecht","Dordrecht - Rotterdam Centraal",16,,,"inzet van de brandweer","deployment of the fire department","inzet van de brandweer","deployment of the fire department",external,"2012-03-30 11:06:03","2012-03-30 12:34:01",86
3608,"Amsterdam C-Schiphol","Amsterdam Centraal - Schiphol Airport, Leiden Centraal - Schiphol Airport","22,32",,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2012-03-30 12:56:01","2012-03-30 15:36:02",158
3609,"Schiphol-Utrecht Centraal","'s-Hertogenbosch - Eindhoven, 's-Hertogenbosch - Utrecht Centraal, Schiphol Airport - Utrecht Centraal","137,151,153",,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2012-03-30 12:58:01","2012-03-30 15:38:02",158
3610,Amersfoort-Schiphol,"Amersfoort - Schiphol Airport",148,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2012-03-30 13:06:01","2012-03-30 15:38:02",150
3611,Zwolle-Groningen,"Groningen - Zwolle",146,,,stroomstoring,"power failure",stroomstoring,"power failure",infrastructure,"2012-03-30 13:54:01","2012-03-30 17:36:01",220
3612,"Leiden Centraal-Schiphol","Leiden Centraal - Schiphol Airport",22,,,"defecte bovenleiding","damaged overhead wires","defecte bovenleiding","damaged overhead wires",infrastructure,"2012-03-30 18:18:01","2012-03-31 00:36:01",328
3613,"Utrecht Centraal-Schiphol","Schiphol Airport - Utrecht Centraal",137,,,"defecte bovenleiding","damaged overhead wires","defecte bovenleiding","damaged overhead wires",infrastructure,"2012-03-30 20:12:01","2012-03-30 22:06:01",110
3614,"Schiphol-Lelystad C","Lelystad Centrum - Schiphol Airport",144,,,"defecte bovenleiding","damaged overhead wires","defecte bovenleiding","damaged overhead wires",infrastructure,"2012-03-30 20:12:03","2012-03-30 22:06:01",110
3615,"Amsterdam C-Schiphol","Amsterdam Centraal - Schiphol Airport",32,,,"defecte bovenleiding","damaged overhead wires","defecte bovenleiding","damaged overhead wires",infrastructure,"2012-03-30 20:12:04","2012-03-31 00:36:02",216
3616,Schiphol-Alkmaar/Enkhuizen,"Schiphol Airport - Zaandam",165,,,"defecte bovenleiding","damaged overhead wires","defecte bovenleiding","damaged overhead wires",infrastructure,"2012-03-30 20:42:01","2012-03-31 00:36:03",186
3617,Hilversum-Schiphol,"Amersfoort - Schiphol Airport",148,,,"defecte bovenleiding","damaged overhead wires","defecte bovenleiding","damaged overhead wires",infrastructure,"2012-03-30 22:10:02","2012-03-31 00:36:04",98
3618,Tilburg-Eindhoven,"Eindhoven - Tilburg",152,,,"sein-en overwegstoring","signal and level crossing failure","sein-en overwegstoring","signal and level crossing failure",infrastructure,"2012-03-31 06:48:01","2012-03-31 09:04:01",70
3619,Deventer-Zwolle,"Deventer - Zwolle",94,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2012-03-31 11:08:02","2012-03-31 12:06:01",56
3620,"Schiphol-Amsterdam C/Hilversum/Leiden Centraal/Lelystad C/Utrecht Centraal","Amersfoort - Schiphol Airport, Leiden Centraal - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Schiphol Airport - Utrecht Centraal","22,137,144,148",,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2012-03-31 17:30:01","2012-03-31 20:10:02",158
3621,Geldermalsen-Dordrecht,"Dordrecht - Geldermalsen",55,,,"gestrande trein","stranded train","gestrande trein","stranded train","rolling stock","2012-03-31 17:36:02","2012-03-31 18:30:02",28
3622,Venlo-Eindhoven,"Eindhoven - Venlo",65,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2012-04-01 15:52:02","2012-04-01 17:32:03",98
3623,Brussel-Zuid-Roosendaal,,,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2012-04-01 20:12:01","2012-04-01 21:42:01",88
3624,'s-Hertogenbosch-Nijmegen,"'s-Hertogenbosch - Nijmegen",57,,,"beschadigde bovenleiding","damaged overhead wires","beschadigde bovenleiding","damaged overhead wires",infrastructure,"2012-04-02 09:38:02","2012-04-02 19:18:02",578
3625,"Utrecht Centraal-Lelystad C","Almere Oostvaarders - Utrecht Centraal, Hilversum - Utrecht Centraal","40,149",,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2012-04-02 10:42:01","2012-04-02 12:14:01",64
3626,"Amsterdam C-Amersfoort","Amersfoort - Amsterdam Centraal, Amersfoort - Zwolle","48,135",,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2012-04-02 10:42:03","2012-04-02 12:14:02",64
3627,"Breda-Den Haag C","Breda - Dordrecht, Den Haag Centraal - Den Haag HS, Den Haag HS - Rotterdam Centraal, Dordrecht - Rotterdam Centraal","10,11,16,170",,,"defect spoor","defective railway track","defect spoor","defective railway track",infrastructure,"2012-04-03 06:52:01","2012-04-03 09:44:02",170
3628,Deventer-Zwolle,"Deventer - Zwolle",94,,,"sein-en overwegstoring","signal and level crossing failure","sein-en overwegstoring","signal and level crossing failure",infrastructure,"2012-04-03 08:28:01","2012-04-03 10:34:02",108
3629,Schiphol,"Amersfoort - Schiphol Airport, Amsterdam Centraal - Schiphol Airport, Leiden Centraal - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Rotterdam Centraal - Schiphol Airport (HSL), Schiphol Airport - Utrecht Centraal, Schiphol Airport - Zaandam","22,24,32,137,144,148,165",,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2012-04-03 09:36:01","2012-04-03 14:34:02",134
3630,'s-Hertogenbosch-Nijmegen,"'s-Hertogenbosch - Nijmegen",57,,,overwegstoring,"level crossing failure",overwegstoring,"level crossing failure",infrastructure,"2012-04-03 16:28:01","2012-04-03 17:38:02",66
3631,"Amsterdam C-Rotterdam C/Utrecht Centraal","Amsterdam Centraal - Utrecht Centraal, Amsterdam Centraal - Woerden","136,141",,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2012-04-03 18:56:02","2012-04-03 21:34:01",156
3632,"Rotterdam C-Dordrecht","Dordrecht - Rotterdam Centraal",16,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2012-04-04 06:22:01","2012-04-04 08:12:01",108
3633,"Breda-Amsterdam C","Amsterdam Centraal - Schiphol Airport, Breda - Rotterdam Centraal (HSL), Rotterdam Centraal - Schiphol Airport (HSL)","15,24,32",,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2012-04-04 06:54:01","2012-04-04 08:14:01",76
3634,"Amsterdam C-Den Haag HS","Amsterdam Centraal - Schiphol Airport, Den Haag HS - Leiden Centraal, Leiden Centraal - Schiphol Airport","22,32,168",,,"eerdere verstoring","an earlier disruption","eerdere verstoring","an earlier disruption",logistical,"2012-04-04 08:14:01","2012-04-04 09:24:01",68
3635,"Amsterdam C-Utrecht Centraal","Amsterdam Centraal - Utrecht Centraal",136,,,"inzet van de politie","police action","inzet van de politie","police action",external,"2012-04-04 21:06:01","2012-04-04 23:38:03",148
3636,"Alphen a/d Rijn-Utrecht Centraal","Leiden Centraal - Utrecht Centraal",147,,,"defecte bovenleiding","damaged overhead wires","defecte bovenleiding","damaged overhead wires",infrastructure,"2012-04-05 08:14:01","2012-04-05 16:08:01",448
3637,Tilburg-'s-Hertogenbosch,"'s-Hertogenbosch - Tilburg",69,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2012-04-05 09:48:01","2012-04-05 12:04:04",134
3638,Groningen-Roodeschool,"Groningen - Eemshaven",158,,,"inzet van de brandweer","deployment of the fire department","inzet van de brandweer","deployment of the fire department",external,"2012-04-05 19:20:02","2012-04-06 02:06:01",402
3639,"Amsterdam C-Leiden Centraal","Amsterdam Centraal - Schiphol Airport, Leiden Centraal - Schiphol Airport","22,32",,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2012-04-06 06:26:02","2012-04-06 08:40:01",132
3640,"Utrecht Centraal-Schiphol","Schiphol Airport - Utrecht Centraal",137,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2012-04-06 07:12:02","2012-04-06 08:40:01",86
3641,Amersfoort-Schiphol,"Amersfoort - Schiphol Airport",148,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2012-04-06 07:16:02","2012-04-06 08:40:01",82
3642,"Amsterdam C-Den Helder","Alkmaar - Amsterdam Centraal",161,,,"sein-en overwegstoring","signal and level crossing failure","sein-en overwegstoring","signal and level crossing failure",infrastructure,"2012-04-06 15:16:01","2012-04-06 16:38:01",80
3643,Roosendaal-Breda/Dordrecht,"Breda - Dordrecht, Dordrecht - Roosendaal","170,171",,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2012-04-06 19:54:01","2012-04-06 23:08:01",192
