rdt_id,ns_lines,rdt_lines,rdt_lines_id,rdt_station_names,rdt_station_codes,cause_nl,cause_en,statistical_cause_nl,statistical_cause_en,cause_group,start_time,end_time,duration_minutes
1102,Arnhem-Winterswijk,"Arnhem Centraal - Winterswijk",82,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2011-08-13 10:56:02","2011-08-13 13:34:01",146
1103,Venlo-Eindhoven/Nijmegen,"Eindhoven - Venlo, Nijmegen - Venlo","64,65",,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2011-08-13 14:20:03","2011-08-13 15:14:01",36
1104,Venlo-Eindhoven,"Eindhoven - Venlo",65,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2011-08-13 14:24:01","2011-08-13 17:20:03",164
1105,"Amsterdam C-Rotterdam C/Schiphol/Utrecht Centraal","Amsterdam Centraal - Utrecht Centraal, Amsterdam Centraal - Woerden","136,141",,,vandalisme,vandalism,vandalisme,vandalism,external,"2011-08-14 17:50:02","2011-08-14 18:54:02",48
1106,Zwolle-Amersfoort,"Amersfoort - Zwolle",48,,,"gestrande trein","stranded train","gestrande trein","stranded train","rolling stock","2011-08-14 22:12:02","2011-08-15 00:08:01",100
1107,Arnhem-Winterswijk,"Arnhem Centraal - Winterswijk",82,,,"sein-en overwegstoring","signal and level crossing failure","sein-en overwegstoring","signal and level crossing failure",infrastructure,"2011-08-15 15:30:03","2011-08-15 17:30:01",106
1108,Roosendaal-Breda,"Breda - Roosendaal",20,,,"sein-en overwegstoring","signal and level crossing failure","sein-en overwegstoring","signal and level crossing failure",infrastructure,"2011-08-16 09:08:01","2011-08-16 11:20:02",116
1109,"Utrecht Centraal-Arnhem/Rhenen","Arnhem Centraal - Utrecht Centraal",133,,,"sein-en overwegstoring","signal and level crossing failure","sein-en overwegstoring","signal and level crossing failure",infrastructure,"2011-08-16 10:04:02","2011-08-16 11:20:02",60
1110,"Harlingen Haven-Leeuwarden","Harlingen Haven - Leeuwarden",103,,,"defecte spoorbrug","damaged railway bridge","defecte spoorbrug","damaged railway bridge",infrastructure,"2011-08-16 10:14:01","2011-08-16 12:10:02",100
1111,Roosendaal-Brussel-Zuid,,,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2011-08-16 11:30:01","2011-08-16 16:20:02",274
1112,Dordrecht,"Breda - Dordrecht, Dordrecht - Geldermalsen, Dordrecht - Roosendaal, Dordrecht - Rotterdam Centraal","16,55,170,171",,,stroomstoring,"power failure",stroomstoring,"power failure",infrastructure,"2011-08-16 12:44:02","2011-08-16 15:38:01",170
1113,"Utrecht Centraal-Schiphol","Schiphol Airport - Utrecht Centraal",137,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2011-08-16 16:24:01","2011-08-16 18:34:01",116
1114,Zwolle-Emmen,"Emmen - Zwolle",159,,,"sein-en overwegstoring","signal and level crossing failure","sein-en overwegstoring","signal and level crossing failure",infrastructure,"2011-08-16 16:52:01","2011-08-16 18:34:01",88
1115,Winterswijk-Arnhem,"Arnhem Centraal - Winterswijk",82,,,"nog onbekende oorzaak","cause yet unknown","nog onbekende oorzaak","cause yet unknown",unknown,"2011-08-16 19:38:01","2011-08-16 21:28:01",92
1116,Eindhoven-'s-Hertogenbosch/Tilburg,"'s-Hertogenbosch - Eindhoven, Eindhoven - Tilburg","152,153",,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2011-08-16 20:48:01","2011-08-16 22:56:02",110
1117,Amersfoort-Ede-Wageningen,"Amersfoort - Ede-Wageningen",47,,,"sein- en wisselstoring","signalling and points failure","sein- en wisselstoring","signalling and points failure",infrastructure,"2011-08-17 10:24:01","2011-08-17 13:48:01",190
1118,Zwolle-Groningen,"Groningen - Zwolle",146,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2011-08-17 15:04:01","2011-08-17 18:18:01",180
1119,Schiphol,"Amersfoort - Schiphol Airport, Amsterdam Centraal - Schiphol Airport, Leiden Centraal - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Rotterdam Centraal - Schiphol Airport (HSL), Schiphol Airport - Utrecht Centraal, Schiphol Airport - Zaandam","22,24,32,137,144,148,165",,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2011-08-17 15:44:01","2011-08-17 17:24:01",86
1120,"Rotterdam C-Dordrecht","Dordrecht - Rotterdam Centraal",16,,,"defect spoor","defective railway track","defect spoor","defective railway track",infrastructure,"2011-08-17 15:52:02","2011-08-17 18:18:01",132
1121,"Leiden Centraal-Amsterdam C","Haarlem - Leiden Centraal",23,,,"inzet van de politie","police action","inzet van de politie","police action",external,"2011-08-17 16:10:03","2011-08-17 16:48:02",26
1122,Ede-Wageningen-Amersfoort,"Amersfoort - Ede-Wageningen",47,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2011-08-17 21:18:01","2011-08-17 21:48:01",16
1123,Zwolle-Groningen,"Groningen - Zwolle",146,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2011-08-17 22:00:04","2011-08-18 02:08:01",234
1124,Mönchengladbach-Venlo,"Hamm (Westf.) - Venlo",128,,,"nog onbekende oorzaak","cause yet unknown","nog onbekende oorzaak","cause yet unknown",unknown,"2011-08-18 16:08:02","2011-08-19 02:34:02",626
1125,Maastricht-Heerlen,"Heerlen - Maastricht",76,,,versperring,"an obstruction on the line",versperring,"an obstruction on the line",unknown,"2011-08-18 19:04:01","2011-08-18 21:40:03",150
1126,Arnhem-Zutphen,"Arnhem Centraal - Zutphen",132,,,blikseminslag,"lightning strike",blikseminslag,"lightning strike",weather,"2011-08-18 19:18:01","2011-08-18 21:40:03",136
1127,Breda-Dordrecht,"Breda - Dordrecht",170,,,"defecte bovenleiding","damaged overhead wires","defecte bovenleiding","damaged overhead wires",infrastructure,"2011-08-18 21:28:02","2011-08-19 02:34:03",290
1128,Dordrecht-Roosendaal,"Dordrecht - Roosendaal",171,,,"defecte bovenleiding","damaged overhead wires","defecte bovenleiding","damaged overhead wires",infrastructure,"2011-08-18 21:28:04","2011-08-19 02:34:04",290
1129,Nijmegen-Venlo,"Nijmegen - Venlo",64,,,"sein-en overwegstoring","signal and level crossing failure","sein-en overwegstoring","signal and level crossing failure",infrastructure,"2011-08-18 23:30:03","2011-08-19 02:34:05",168
1130,Nijmegen-Venlo,"Nijmegen - Venlo",64,,,blikseminslag,"lightning strike",blikseminslag,"lightning strike",weather,"2011-08-19 05:32:01","2011-08-19 17:52:01",724
1131,Schiphol,"Amersfoort - Schiphol Airport, Amsterdam Centraal - Schiphol Airport, Leiden Centraal - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Rotterdam Centraal - Schiphol Airport (HSL), Schiphol Airport - Utrecht Centraal, Schiphol Airport - Zaandam","22,24,32,137,144,148,165",,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2011-08-19 14:10:01","2011-08-19 17:08:01",174
1132,"Rotterdam C-Amsterdam C/Utrecht Centraal","Rotterdam Centraal - Utrecht Centraal",142,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2011-08-19 17:18:03","2011-08-19 18:50:02",80
1133,Zwolle-Emmen,"Emmen - Zwolle",159,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2011-08-19 20:40:02","2011-08-19 23:16:02",140
1134,"Den Haag C-Rotterdam C","Den Haag Centraal - Den Haag HS, Den Haag HS - Rotterdam Centraal","10,11",,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2011-08-20 13:38:01","2011-08-20 19:52:01",362
1135,Zutphen-Hengelo,"Hengelo - Zutphen",90,,,"inzet van de politie","police action","inzet van de politie","police action",external,"2011-08-20 16:28:02","2011-08-20 17:30:02",48
1136,Dordrecht,"Breda - Dordrecht, Dordrecht - Geldermalsen, Dordrecht - Roosendaal, Dordrecht - Rotterdam Centraal","16,55,170,171",,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2011-08-20 21:12:01","2011-08-20 22:28:01",64
1137,"Arnhem-Utrecht Centraal","Arnhem Centraal - Utrecht Centraal",133,,,"defecte bovenleiding","damaged overhead wires","defecte bovenleiding","damaged overhead wires",infrastructure,"2011-08-21 15:04:01","2011-08-21 20:34:01",314
1138,Arnhem-Winterswijk,"Arnhem Centraal - Winterswijk",82,,,blikseminslag,"lightning strike",blikseminslag,"lightning strike",weather,"2011-08-21 18:50:01","2011-08-21 20:34:01",90
1139,"Den Helder-Alkmaar","Alkmaar - Den Helder",162,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2011-08-22 07:06:01","2011-08-22 09:20:02",122
1140,Tilburg-'s-Hertogenbosch,"'s-Hertogenbosch - Tilburg",69,,,"beschadigd spoorviaduct","damaged railway bridge","beschadigd spoorviaduct","damaged railway bridge",accidents,"2011-08-22 13:40:03","2011-08-22 15:56:01",118
1141,Hengelo-Almelo,"Almelo - Hengelo",89,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2011-08-22 16:08:01","2011-08-22 18:14:01",110
1142,Schiphol,"Amersfoort - Schiphol Airport, Amsterdam Centraal - Schiphol Airport, Leiden Centraal - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Rotterdam Centraal - Schiphol Airport (HSL), Schiphol Airport - Utrecht Centraal, Schiphol Airport - Zaandam","22,24,32,137,144,148,165",,,"inzet van de politie","police action","inzet van de politie","police action",external,"2011-08-23 10:04:01","2011-08-23 11:50:01",94
1143,"Groningen-Leer (Ostfr.)","Groningen - Bad Nieuweschans, Groningen - Leer (Ostfriesland)","155,156",,,"sein-en overwegstoring","signal and level crossing failure","sein-en overwegstoring","signal and level crossing failure",infrastructure,"2011-08-23 15:38:02","2011-08-23 16:52:01",60
1144,"Utrecht Centraal-Rhenen","Rhenen - Utrecht Centraal",166,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2011-08-23 16:48:01","2011-08-23 18:50:01",106
1145,Arnhem-Winterswijk,"Arnhem Centraal - Winterswijk",82,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2011-08-23 16:52:01","2011-08-23 17:50:02",48
1146,"Utrecht Centraal-Rotterdam C","Rotterdam Centraal - Utrecht Centraal",142,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2011-08-23 17:08:01","2011-08-23 17:40:03",26
1147,Hengelo-Almelo,"Almelo - Hengelo",89,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2011-08-24 09:08:01","2011-08-24 10:54:01",92
1148,Arnhem-Winterswijk,"Arnhem Centraal - Winterswijk",82,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2011-08-24 10:32:01","2011-08-24 12:24:01",96
1149,"Arnhem-Köln Hbf/Winterswijk","Arnhem Centraal - Frankfurt (M) Hbf, Arnhem Centraal - Winterswijk","82,129",,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2011-08-24 12:30:02","2011-08-24 13:28:01",40
1150,"Amsterdam C-Leiden Centraal","Amsterdam Centraal - Schiphol Airport",32,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2011-08-24 13:38:01","2011-08-24 15:14:01",82
1151,Geldermalsen-Dordrecht,"Dordrecht - Geldermalsen",55,,,"sein-en overwegstoring","signal and level crossing failure","sein-en overwegstoring","signal and level crossing failure",infrastructure,"2011-08-25 05:30:03","2011-08-25 08:24:03",160
1152,"Utrecht Centraal-Amersfoort","Amersfoort - Utrecht Centraal",134,,,stroomstoring,"power failure",stroomstoring,"power failure",infrastructure,"2011-08-25 14:58:01","2011-08-25 17:24:01",134
1153,"Utrecht Centraal-Hilversum","Almere Oostvaarders - Utrecht Centraal, Hilversum - Utrecht Centraal","40,149",,,stroomstoring,"power failure",stroomstoring,"power failure",infrastructure,"2011-08-25 15:02:02","2011-08-25 17:24:01",130
1154,Eindhoven-'s-Hertogenbosch/Tilburg,"'s-Hertogenbosch - Eindhoven, Eindhoven - Tilburg","152,153",,,brandmelding,"fire alarm",brandmelding,"fire alarm",external,"2011-08-25 19:06:01","2011-08-25 20:18:02",58
1155,Hengelo-Zutphen,"Hengelo - Zutphen",90,,,stroomstoring,"power failure",stroomstoring,"power failure",infrastructure,"2011-08-26 05:38:01","2011-08-26 06:14:01",20
1156,Zwolle-Amersfoort,"Amersfoort - Zwolle",48,,,koperdiefstal,"copper theft",koperdiefstal,"copper theft",external,"2011-08-26 06:02:01","2011-08-26 15:04:01",526
1157,Roermond-Eindhoven,"Eindhoven - Roermond",67,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2011-08-26 08:44:01","2011-08-26 13:52:01",296
1158,"Gouda-Alphen a/d Rijn","Alphen a/d Rijn - Gouda",8,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2011-08-26 09:04:02","2011-08-26 10:56:02",94
1159,Breda-Tilburg,"Breda - Tilburg",68,,,versperring,"an obstruction on the line",versperring,"an obstruction on the line",unknown,"2011-08-26 09:08:03","2011-08-26 11:26:01",122
1160,Geldermalsen-Dordrecht,"Dordrecht - Geldermalsen",55,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2011-08-26 09:12:02","2011-08-26 10:24:01",56
1161,"Lelystad C-Amsterdam C/Schiphol","Amsterdam Centraal - Lelystad Centrum, Lelystad Centrum - Schiphol Airport","144,145",,,blikseminslag,"lightning strike",blikseminslag,"lightning strike",weather,"2011-08-26 09:44:01","2011-08-26 11:54:01",114
1162,"Hilversum-Lelystad C","Almere Oostvaarders - Utrecht Centraal",149,,,blikseminslag,"lightning strike",blikseminslag,"lightning strike",weather,"2011-08-26 10:28:01","2011-08-26 11:54:01",70
1163,Mönchengladbach-Venlo,"Hamm (Westf.) - Venlo",128,,,versperring,"an obstruction on the line",versperring,"an obstruction on the line",unknown,"2011-08-26 12:54:02","2011-08-26 20:38:01",446
1164,Winterswijk-Arnhem,"Arnhem Centraal - Frankfurt (M) Hbf, Arnhem Centraal - Winterswijk","82,129",,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2011-08-26 13:04:02","2011-08-26 18:54:01",332
1165,Apeldoorn-Zutphen,"Apeldoorn - Zutphen",85,,,versperring,"an obstruction on the line",versperring,"an obstruction on the line",unknown,"2011-08-26 13:40:04","2011-08-26 15:56:01",122
1166,Zutphen-Winterswijk,"Winterswijk - Zutphen",83,,,versperring,"an obstruction on the line",versperring,"an obstruction on the line",unknown,"2011-08-26 13:48:01","2011-08-26 18:18:01",256
1167,Zwolle-Amersfoort,"Amersfoort - Zwolle",48,,,blikseminslag,"lightning strike",blikseminslag,"lightning strike",weather,"2011-08-26 15:04:01","2011-08-26 16:50:02",94
1168,Arnhem-Winterswijk,"Arnhem Centraal - Winterswijk",82,,,versperring,"an obstruction on the line",versperring,"an obstruction on the line",unknown,"2011-08-26 17:34:02","2011-08-26 18:18:01",30
1169,"Arnhem-Köln Hbf/Winterswijk","Arnhem Centraal - Frankfurt (M) Hbf, Arnhem Centraal - Winterswijk","82,129",,,stroomstoring,"power failure",stroomstoring,"power failure",infrastructure,"2011-08-27 06:40:02","2011-08-27 07:56:01",60
1170,Winterswijk-Arnhem,"Arnhem Centraal - Winterswijk",82,,,stroomstoring,"power failure",stroomstoring,"power failure",infrastructure,"2011-08-27 06:40:05","2011-08-27 08:30:03",94
1171,Maastricht-Heerlen,"Heerlen - Maastricht",76,,,versperring,"an obstruction on the line",versperring,"an obstruction on the line",unknown,"2011-08-27 06:48:01","2011-08-27 13:08:01",364
1172,Venlo-Eindhoven,"Eindhoven - Venlo",65,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2011-08-27 08:50:01","2011-08-27 11:56:01",182
1173,Heerlen-Sittard,"Heerlen - Sittard",77,,,brandmelding,"fire alarm",brandmelding,"fire alarm",external,"2011-08-27 08:54:01","2011-08-27 10:28:01",78
1174,Deventer-Zwolle,"Deventer - Zwolle",94,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2011-08-27 10:34:01","2011-08-27 11:56:01",78
1175,Sittard-Maastricht,"Maastricht - Sittard",74,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2011-08-27 18:18:02","2011-08-27 20:24:01",110
1176,Heerlen-Maastricht,"Heerlen - Maastricht",76,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2011-08-27 18:36:01","2011-08-27 19:30:01",40
1177,Roermond-Eindhoven,"Eindhoven - Roermond",67,,,aanrijding,collision,aanrijding,collision,accidents,"2011-08-28 00:08:01","2011-08-28 01:40:01",76
1178,Aachen-Heerlen,"Aachen Hbf - Heerlen",130,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2011-08-28 07:38:01","2011-08-28 09:20:01",86
1179,"Kerkrade C-Heerlen","Heerlen - Kerkrade Centrum",78,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2011-08-28 07:42:01","2011-08-28 09:20:01",82
1180,Maastricht-Liège-Guillemins/Visé,"Liège-Guillemins - Maastricht",121,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2011-08-28 12:58:01","2011-08-28 14:50:01",96
1181,Arnhem-Winterswijk,"Arnhem Centraal - Winterswijk",82,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2011-08-28 15:52:01","2011-08-28 17:20:01",72
1182,"'s-Hertogenbosch-Utrecht Centraal","'s-Hertogenbosch - Utrecht Centraal, Tiel - Utrecht Centraal","150,151",,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2011-08-28 16:38:02","2011-08-28 19:58:01",182
1183,Breda,"Breda - Dordrecht, Breda - Roosendaal, Breda - Rotterdam Centraal (HSL), Breda - Tilburg","15,20,68,170",,,"eerdere verstoring","an earlier disruption","eerdere verstoring","an earlier disruption",logistical,"2011-08-28 21:28:02","2011-08-29 01:48:01",244
1184,Roosendaal-Breda,"Breda - Roosendaal",20,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2011-08-29 08:42:01","2011-08-29 12:28:02",210
1185,"Arnhem-Utrecht Centraal","Arnhem Centraal - Utrecht Centraal",133,,,"eerdere verstoring","an earlier disruption","eerdere verstoring","an earlier disruption",logistical,"2011-08-29 09:20:02","2011-08-29 13:18:01",224
1186,"Amsterdam C-Rotterdam C, Utrecht Centraal-Alphen a/d Rijn/Amsterdam C/Den Haag C/Rotterdam C","Amsterdam Centraal - Woerden, Den Haag Centraal - Utrecht Centraal, Leiden Centraal - Utrecht Centraal, Rotterdam Centraal - Utrecht Centraal","141,142,143,147",,,"sein- en wisselstoring","signalling and points failure","sein- en wisselstoring","signalling and points failure",infrastructure,"2011-08-29 10:46:02","2011-08-29 11:46:01",48
1187,Arnhem-Ede-Wageningen/Nijmegen,"Arnhem Centraal - Nijmegen, Arnhem Centraal - Utrecht Centraal","59,133",,,"nog onbekende oorzaak","cause yet unknown","nog onbekende oorzaak","cause yet unknown",unknown,"2011-08-29 14:38:02","2011-08-29 23:04:01",492
1188,"Arnhem-Köln Hbf/Winterswijk","Arnhem Centraal - Frankfurt (M) Hbf, Arnhem Centraal - Winterswijk","82,129",,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2011-08-29 14:54:02","2011-08-29 15:36:01",26
1189,Haarlem-Alkmaar,,,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2011-08-30 06:02:02","2011-08-30 07:40:02",96
1190,Arnhem-Ede-Wageningen/Nijmegen,"Arnhem Centraal - Nijmegen, Arnhem Centraal - Utrecht Centraal","59,133",,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2011-08-30 06:22:01","2011-08-30 08:12:02",94
1191,"Amsterdam C-Rotterdam C/Schiphol/Utrecht Centraal, Utrecht Centraal-Schiphol","Amsterdam Centraal - Utrecht Centraal, Amsterdam Centraal - Woerden, Schiphol Airport - Utrecht Centraal","136,137,141",,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2011-08-30 06:28:01","2011-08-30 07:04:01",20
1192,"Amsterdam C-Rotterdam C/Utrecht Centraal","Amsterdam Centraal - Utrecht Centraal, Amsterdam Centraal - Woerden, Schiphol Airport - Utrecht Centraal","136,137,141",,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2011-08-30 07:24:03","2011-08-30 09:00:03",80
1193,Arnhem,"Arnhem Centraal - Frankfurt (M) Hbf, Arnhem Centraal - Nijmegen, Arnhem Centraal - Tiel, Arnhem Centraal - Utrecht Centraal, Arnhem Centraal - Winterswijk, Arnhem Centraal - Zutphen","54,59,82,129,132,133",,,werkzaamheden,"engineering works",werkzaamheden,"engineering works","engineering work","2011-08-30 10:22:01","2011-08-30 12:12:01",98
1194,Venlo-Nijmegen,"Nijmegen - Venlo",64,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2011-08-30 10:26:01","2011-08-30 11:56:01",74
1195,Groningen-Delfzijl,"Delfzijl - Groningen",157,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2011-08-30 13:10:02","2011-08-30 15:10:02",106
1196,"Amsterdam C-Den Haag HS","Amsterdam Centraal - Haarlem, Den Haag HS - Leiden Centraal, Haarlem - Leiden Centraal","23,112,168",,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2011-08-30 15:08:01","2011-08-30 17:48:01",148
1197,Sittard-Roermond,"Roermond - Sittard",73,,,koperdiefstal,"copper theft",koperdiefstal,"copper theft",external,"2011-08-31 08:20:02","2011-08-31 10:18:01",104
1198,"Rotterdam C-Hoek v H Strand","Hoek van Holland Strand - Rotterdam Centraal",9,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2011-08-31 15:12:01","2011-08-31 16:24:01",56
1199,Eindhoven-Venlo,"Eindhoven - Venlo",65,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2011-08-31 17:40:02","2011-08-31 20:04:01",128
1200,Dordrecht-Breda/Roosendaal,"Breda - Dordrecht, Dordrecht - Roosendaal","170,171",,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2011-08-31 23:10:02","2011-09-01 01:30:02",128
1201,"Hilversum-Amsterdam C/Lelystad C/Schiphol","Almere Oostvaarders - Utrecht Centraal, Amersfoort - Amsterdam Centraal, Amersfoort - Schiphol Airport","135,148,149",,,"inzet van de politie","police action","inzet van de politie","police action",external,"2011-09-01 15:24:01","2011-09-01 16:18:02",36
1202,"Utrecht Centraal-Amsterdam C/Schiphol","Amsterdam Centraal - Utrecht Centraal, Amsterdam Centraal - Woerden","136,141",,,"defect spoor","defective railway track","defect spoor","defective railway track",infrastructure,"2011-09-01 16:28:02","2011-09-01 19:18:02",156
1203,"Hilversum-Amsterdam C/Lelystad C/Schiphol","Almere Oostvaarders - Utrecht Centraal, Hilversum - Utrecht Centraal","40,149",,,"gestrande trein","stranded train","gestrande trein","stranded train","rolling stock","2011-09-01 18:00:04","2011-09-01 21:50:02",218
1204,Amersfoort-Schiphol,"Amersfoort - Schiphol Airport",148,,,"gestrande trein","stranded train","gestrande trein","stranded train","rolling stock","2011-09-01 18:12:01","2011-09-01 21:50:02",206
1205,"Rotterdam C-Dordrecht","Dordrecht - Rotterdam Centraal",16,,,"defecte bovenleiding","damaged overhead wires","defecte bovenleiding","damaged overhead wires",infrastructure,"2011-09-01 18:16:02","2011-09-01 18:48:02",18
1206,"Amsterdam C-Amersfoort","Amersfoort - Amsterdam Centraal",135,,,"gestrande trein","stranded train","gestrande trein","stranded train","rolling stock","2011-09-01 18:16:03","2011-09-01 21:50:02",198
1207,"Hilversum-Lelystad C","Almere Oostvaarders - Utrecht Centraal",149,,,"gestrande trein","stranded train","gestrande trein","stranded train","rolling stock","2011-09-01 18:52:01","2011-09-01 21:50:02",166
1208,"Amsterdam C-Zwolle","Amersfoort - Amsterdam Centraal, Amersfoort - Zwolle","48,135",,,"sein-en overwegstoring","signal and level crossing failure","sein-en overwegstoring","signal and level crossing failure",infrastructure,"2011-09-01 21:34:03","2011-09-01 23:48:01",120
1209,Stavoren-Leeuwarden,"Leeuwarden - Stavoren",104,,,"sein-en overwegstoring","signal and level crossing failure","sein-en overwegstoring","signal and level crossing failure",infrastructure,"2011-09-02 08:04:02","2011-09-02 11:28:02",192
1210,Heerlen-Sittard,"Heerlen - Sittard",77,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2011-09-02 12:36:01","2011-09-02 21:00:03",488
1211,Arnhem-Winterswijk,"Arnhem Centraal - Winterswijk",82,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2011-09-02 16:30:03","2011-09-02 18:44:01",126
1212,"Haarlem-Den Haag C/Leiden Centraal","Den Haag Centraal - Leiden Centraal, Haarlem - Leiden Centraal","23,169",,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2011-09-02 17:10:03","2011-09-02 18:14:01",50
1213,Stavoren-Leeuwarden,"Leeuwarden - Stavoren",104,,,"sein-en overwegstoring","signal and level crossing failure","sein-en overwegstoring","signal and level crossing failure",infrastructure,"2011-09-02 18:08:01","2011-09-02 21:14:01",172
1214,Groningen-Delfzijl,"Delfzijl - Groningen",157,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2011-09-02 19:12:01","2011-09-02 20:40:02",84
1215,Arnhem-Winterswijk,"Arnhem Centraal - Winterswijk",82,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2011-09-02 22:52:01","2011-09-02 23:54:01",42
1216,Maastricht-Heerlen,"Heerlen - Maastricht",76,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2011-09-03 21:58:01","2011-09-03 23:24:02",70
1217,"Hilversum-Amsterdam C/Lelystad C/Schiphol","Almere Oostvaarders - Utrecht Centraal, Amersfoort - Amsterdam Centraal, Amersfoort - Schiphol Airport","135,148,149",,,"inzet van de politie","police action","inzet van de politie","police action",external,"2011-09-03 22:34:01","2011-09-03 23:50:02",60
1218,Deventer-Almelo/Enschede,"Almelo - Deventer, Almelo - Hengelo, Enschede - Hengelo","88,89,92",,,"sein-en overwegstoring","signal and level crossing failure","sein-en overwegstoring","signal and level crossing failure",infrastructure,"2011-09-04 08:16:02","2011-09-04 15:56:02",442
1219,"Gouda-Alphen a/d Rijn","Alphen a/d Rijn - Gouda",8,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2011-09-04 21:36:02","2011-09-04 22:56:02",62
1220,"Den Haag C-Rotterdam C","Den Haag HS - Rotterdam Centraal",11,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2011-09-05 01:08:02","2011-09-05 04:10:02",170
1221,Eindhoven-Schiphol,"'s-Hertogenbosch - Eindhoven, 's-Hertogenbosch - Utrecht Centraal, Schiphol Airport - Utrecht Centraal","137,151,153",,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2011-09-05 09:46:01","2011-09-05 12:48:01",170
1222,Arnhem-Ede-Wageningen/Nijmegen,"Arnhem Centraal - Nijmegen, Arnhem Centraal - Utrecht Centraal","59,133",,,herstelwerkzaamheden,"repair works",herstelwerkzaamheden,"repair works","engineering work","2011-09-05 10:22:01","2011-09-05 12:48:01",134
1223,"Hilversum-Utrecht Centraal","Almere Oostvaarders - Utrecht Centraal, Hilversum - Utrecht Centraal","40,149",,,stroomstoring,"power failure",stroomstoring,"power failure",infrastructure,"2011-09-05 11:10:02","2011-09-05 15:24:01",238
