rdt_id,ns_lines,rdt_lines,rdt_lines_id,rdt_station_names,rdt_station_codes,cause_nl,cause_en,statistical_cause_nl,statistical_cause_en,cause_group,start_time,end_time,duration_minutes
13606,Venlo-Mönchengladbach,"Hamm (Westf.) - Venlo",128,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2016-04-07 11:34:01","2016-04-07 13:01:01",67
13607,"Schiphol Airport-Almere C./Hilversum","Amersfoort - Schiphol Airport, Lelystad Centrum - Schiphol Airport","144,148",,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2016-04-07 11:56:01","2016-04-07 11:58:01",2
13608,Amersfoort,"Amersfoort - Amsterdam Centraal, Amersfoort - Schiphol Airport, Amersfoort - Utrecht Centraal, Amersfoort - Zwolle","48,134,135,148",,,"inzet van hulpdiensten","an emergency call","inzet van hulpdiensten","an emergency call",external,"2016-04-07 16:58:01","2016-04-07 19:01:01",54
13609,Amersfoort-Ede-Wageningen,"Amersfoort - Ede-Wageningen",47,,,"eerdere verstoring","an earlier disruption","eerdere verstoring","an earlier disruption",logistical,"2016-04-07 17:48:01","2016-04-07 19:11:01",83
13610,"Politieonderzoek Den Haag Mariahoeve",,,,,politieonderzoek,"police investigation",politieonderzoek,"police investigation",external,"2016-04-07 18:43:01","2016-04-07 21:30:01",167
13611,"Utrecht C.-Alphen a/d Rijn/Gouda","Den Haag Centraal - Utrecht Centraal, Leiden Centraal - Utrecht Centraal, Rotterdam Centraal - Utrecht Centraal","142,143,147",,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2016-04-07 19:32:01","2016-04-07 22:13:02",116
13612,"Amsterdam C.-Gouda","Amsterdam Centraal - Woerden",141,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2016-04-07 20:14:01","2016-04-07 22:13:02",74
13613,"Rotterdam C.-Hoek v H. Strand","Hoek van Holland Strand - Rotterdam Centraal",9,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2016-04-08 05:19:01","2016-04-08 07:01:01",71
13614,Breda-Tilburg,"Breda - Tilburg",68,,,herstelwerkzaamheden,"repair works",herstelwerkzaamheden,"repair works","engineering work","2016-04-08 06:03:02","2016-04-08 11:02:01",267
13615,"Utrecht C.-Alphen a/d Rijn/Gouda","Den Haag Centraal - Utrecht Centraal, Leiden Centraal - Utrecht Centraal, Rotterdam Centraal - Utrecht Centraal","142,143,147",,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2016-04-08 07:21:01","2016-04-08 07:33:02",6
13616,Venlo-Eindhoven,"Eindhoven - Venlo",65,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2016-04-08 08:57:01","2016-04-08 11:58:01",171
13617,Zaandam-Alkmaar,"Alkmaar - Amsterdam Centraal",161,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2016-04-08 09:05:01","2016-04-08 09:31:01",6
13618,"Breda-Gilze-Rijen 09.50-10.20 uur Herstelwerkzaamheden",,,,,herstelwerkzaamheden,"repair works",herstelwerkzaamheden,"repair works","engineering work","2016-04-08 09:37:01","2016-04-08 09:57:01",20
13619,Deventer-Almelo,"Almelo - Deventer",88,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2016-04-08 09:42:01","2016-04-08 12:32:01",144
13620,"Sloterdijk-Schiphol Airport","Amsterdam Centraal - Schiphol Airport, Schiphol Airport - Zaandam","32,165",,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2016-04-08 11:56:01","2016-04-08 14:00:01",124
13621,"Hilversum-Schiphol Airport","Amersfoort - Schiphol Airport",148,,,"verstoring elders","disruption elsewhere","verstoring elders","disruption elsewhere",logistical,"2016-04-08 12:14:02","2016-04-08 14:01:01",77
13622,"Alphen a/d Rijn-Utrecht C.","Leiden Centraal - Utrecht Centraal",147,,,"beschadigde spoorbrug","damaged railway bridge","beschadigde spoorbrug","damaged railway bridge",accidents,"2016-04-08 15:43:02","2016-04-08 16:32:01",18
13623,Hengelo-Enschede,"Enschede - Hengelo",92,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2016-04-08 16:30:01","2016-04-08 17:47:01",76
13624,Tilburg-Breda,"Breda - Tilburg",68,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2016-04-08 19:29:01","2016-04-08 22:30:01",156
13625,'s-Hertogenbosch-Tilburg,"'s-Hertogenbosch - Tilburg",69,,,"verstoring elders","disruption elsewhere","verstoring elders","disruption elsewhere",logistical,"2016-04-08 19:58:01","2016-04-08 22:30:02",125
13626,Haarlem-Alkmaar,"Haarlem - Uitgeest",111,,,"uitloop van werkzaamheden","over-running engineering works","uitloop van werkzaamheden","over-running engineering works","engineering work","2016-04-09 07:07:01","2016-04-09 08:32:01",65
13627,Zwolle-Emmen,"Emmen - Zwolle",159,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2016-04-09 07:57:01","2016-04-09 08:32:02",15
13628,Zutphen-Winterswijk,"Winterswijk - Zutphen",83,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2016-04-09 13:05:01","2016-04-09 19:01:01",343
13629,Alkmaar-Haarlem/Zaandam,"Alkmaar - Amsterdam Centraal",161,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2016-04-09 21:27:01","2016-04-09 21:59:01",32
13630,Roosendaal-Breda,"Breda - Roosendaal",20,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2016-04-10 11:50:02","2016-04-10 13:02:01",44
13631,Tilburg-'s-Hertogenbosch/Breda/Eindhoven,"'s-Hertogenbosch - Tilburg, Breda - Tilburg, Eindhoven - Tilburg","68,69,152",,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2016-04-10 16:09:01","2016-04-10 17:47:01",71
13632,"Amsterdam C.-Hoofddorp/Leiden C./Rotterdam C.",,,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2016-04-10 18:49:02","2016-04-10 20:02:02",31
13633,"Utrecht C.-Rhenen","Rhenen - Utrecht Centraal",166,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2016-04-10 19:36:01","2016-04-10 20:16:01",26
13634,"Schiphol Airport-Almere C./Hilversum/Utrecht C.","Amersfoort - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Schiphol Airport - Utrecht Centraal","137,144,148",,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2016-04-10 20:20:02","2016-04-10 21:01:01",41
13635,Hoorn-Zaandam,"Amsterdam Centraal - Hoorn",164,,,"persoon op het spoor","person on the railway track","persoon op het spoor","person on the railway track",external,"2016-04-10 20:33:01","2016-04-10 21:01:01",7
13636,"Herstelwerkzaamheden Dordrecht-Lage Zwaluwe woensdag t/m vrijdag",,,,,herstelwerkzaamheden,"repair works",herstelwerkzaamheden,"repair works","engineering work","2016-04-11 01:20:02","2016-04-13 03:56:01",3036
13637,"Amsterdam C.-Lelystad C.",,,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2016-04-11 10:54:02","2016-04-11 11:31:01",9
13638,Haarlem-Alkmaar,"Haarlem - Uitgeest",111,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2016-04-11 14:13:02","2016-04-11 16:01:02",69
13639,Deventer-Almelo,"Almelo - Deventer",88,,,"sein-en overwegstoring","signal and level crossing failure","sein-en overwegstoring","signal and level crossing failure",infrastructure,"2016-04-11 14:16:01","2016-04-11 15:22:02",21
13640,Roosendaal,"Dordrecht - Roosendaal",171,,,aanrijding,collision,aanrijding,collision,accidents,"2016-04-11 17:18:01","2016-04-11 17:20:01",2
13641,"Utrecht C.-Rhenen","Rhenen - Utrecht Centraal",166,,,stroomstoring,"power failure",stroomstoring,"power failure",infrastructure,"2016-04-11 17:44:02","2016-04-11 20:28:01",122
13642,"Ede-Wageningen-Amsterdam C./Schiphol Airport, Rhenen-Amsterdam C.","Amsterdam Centraal - Utrecht Centraal, Arnhem Centraal - Utrecht Centraal, Rhenen - Utrecht Centraal, Schiphol Airport - Utrecht Centraal","133,136,137,166",,,stroomstoring,"power failure",stroomstoring,"power failure",infrastructure,"2016-04-11 18:03:02","2016-04-11 19:30:01",72
13643,"Utrecht C.-Amersfoort/Baarn","Amersfoort - Utrecht Centraal, Baarn - Utrecht Centraal","44,134",,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2016-04-11 20:12:01","2016-04-11 21:01:01",16
13644,"Utrecht C.-'s-Hertogenbosch/Tiel",,,,,"aanrijding met een voertuig","collision with a vehicle","aanrijding met een voertuig","collision with a vehicle",accidents,"2016-04-12 13:41:01","2016-04-12 16:31:01",128
13645,"Amsterdam C.-Rhenen","Amsterdam Centraal - Utrecht Centraal, Rhenen - Utrecht Centraal, Schiphol Airport - Utrecht Centraal","136,137,166",,,"verstoring elders","disruption elsewhere","verstoring elders","disruption elsewhere",logistical,"2016-04-12 14:18:01","2016-04-12 15:23:01",65
13646,"Utrecht C.","'s-Hertogenbosch - Utrecht Centraal, Almere Oostvaarders - Utrecht Centraal, Amersfoort - Utrecht Centraal, Amsterdam Centraal - Utrecht Centraal, Arnhem Centraal - Utrecht Centraal, Baarn - Utrecht Centraal, Den Haag Centraal - Utrecht Centraal, Hilversum - Utrecht Centraal, Leiden Centraal - Utrecht Centraal, Rhenen - Utrecht Centraal, Rotterdam Centraal - Utrecht Centraal, Schiphol Airport - Utrecht Centraal, Tiel - Utrecht Centraal","40,44,133,134,136,137,142,143,147,149,150,151,166",,,"verstoring elders","disruption elsewhere","verstoring elders","disruption elsewhere",logistical,"2016-04-12 14:56:01","2016-04-12 16:31:02",43
13647,Roosendaal-Antwerpen-C.,,,,,"problemen op het spoor in het buitenland","railway problems abroad","problemen op het spoor in het buitenland","railway problems abroad",logistical,"2016-04-12 18:22:01","2016-04-12 18:59:02",18
13648,"Amsterdam C.-Schiphol Airport",,,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2016-04-12 21:32:02","2016-04-12 21:44:01",12
13649,Dordrecht-Breda/Roosendaal,"Breda - Dordrecht, Dordrecht - Roosendaal","170,171",,,herstelwerkzaamheden,"repair works",herstelwerkzaamheden,"repair works","engineering work","2016-04-13 04:25:01","2016-04-16 02:05:01",4180
13650,"Amsterdam C.-Sloterdijk",,,,,"dier op het spoor","an animal on the railway track","dier op het spoor","an animal on the railway track",external,"2016-04-13 11:55:02","2016-04-13 11:57:01",2
13651,"Utrecht C.-'s-Hertogenbosch/Tiel","'s-Hertogenbosch - Utrecht Centraal, Tiel - Utrecht Centraal","150,151",,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2016-04-13 12:36:01","2016-04-13 15:31:01",136
13652,"Arnhem-Duisburg Hbf/Winterswijk","Arnhem Centraal - Frankfurt (M) Hbf, Arnhem Centraal - Winterswijk","82,129",,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2016-04-13 13:16:01","2016-04-13 16:01:01",138
13653,Amersfoort-Ede-Wageningen,"Amersfoort - Ede-Wageningen",47,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2016-04-13 13:37:01","2016-04-13 14:32:01",42
13654,"Utrecht C.-Amsterdam C./Schiphol Airport","Amsterdam Centraal - Utrecht Centraal, Schiphol Airport - Utrecht Centraal","136,137",,,"inzet van hulpdiensten","an emergency call","inzet van hulpdiensten","an emergency call",external,"2016-04-13 15:14:01","2016-04-13 16:31:01",38
13655,"Utrecht C.-Ede-Wageningen/Rhenen","Arnhem Centraal - Utrecht Centraal, Rhenen - Utrecht Centraal","133,166",,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2016-04-13 18:03:02","2016-04-13 19:02:01",27
13656,Sittard-Roermond,"Roermond - Sittard",73,,,overwegstoring,"level crossing failure",overwegstoring,"level crossing failure",infrastructure,"2016-04-13 19:49:02","2016-04-13 21:02:01",40
13657,Eindhoven-'s-Hertogenbosch/Tilburg,"'s-Hertogenbosch - Eindhoven, Eindhoven - Tilburg","152,153",,,"inzet van hulpdiensten","an emergency call","inzet van hulpdiensten","an emergency call",external,"2016-04-13 20:42:01","2016-04-13 21:00:01",11
13658,Dordrecht,"Dordrecht - Rotterdam Centraal",16,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2016-04-13 21:58:01","2016-04-14 01:59:02",239
13659,Zwolle-Emmen,"Emmen - Zwolle",159,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2016-04-14 07:16:01","2016-04-14 10:01:01",137
13660,Zwolle-Assen/Leeuwarden,"Groningen - Zwolle, Leeuwarden - Zwolle","146,160",,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2016-04-14 07:19:01","2016-04-14 09:59:01",134
13661,"Utrecht C.-Amersfoort/Baarn","Amersfoort - Utrecht Centraal, Baarn - Utrecht Centraal","44,134",,,"sein-en overwegstoring","signal and level crossing failure","sein-en overwegstoring","signal and level crossing failure",infrastructure,"2016-04-14 09:18:01","2016-04-14 09:59:02",32
13662,"Rotterdam C.-Gouda","Rotterdam Centraal - Utrecht Centraal",142,,,"verstoring elders","disruption elsewhere","verstoring elders","disruption elsewhere",logistical,"2016-04-14 17:42:01","2016-04-14 21:00:01",175
13663,"Utrecht C.-Alphen a/d Rijn","Leiden Centraal - Utrecht Centraal",147,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2016-04-14 19:33:02","2016-04-14 20:30:02",31
13664,Amersfoort-Ede-Wageningen,"Amersfoort - Ede-Wageningen",47,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2016-04-14 21:06:01","2016-04-14 22:12:02",11
13665,"Den Haag C.-Leiden C.","Den Haag Centraal - Leiden Centraal",169,,,"uitloop van werkzaamheden","over-running engineering works","uitloop van werkzaamheden","over-running engineering works","engineering work","2016-04-15 05:53:02","2016-04-15 08:15:01",102
13666,Hengelo-Almelo,"Almelo - Hengelo",89,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2016-04-15 08:55:01","2016-04-15 11:01:01",96
13667,"Utrecht C.-'s-Hertogenbosch","'s-Hertogenbosch - Utrecht Centraal",151,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2016-04-15 11:13:01","2016-04-15 15:02:01",218
13668,"Breukelen-Amsterdam 15.30-19.30 uur ",,,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2016-04-15 13:59:01","2016-04-15 15:52:01",113
13669,"Schiphol Airport-Almere C./Hilversum/Utrecht C.","Amersfoort - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Schiphol Airport - Utrecht Centraal","137,144,148",,,versperring,"an obstruction on the line",versperring,"an obstruction on the line",unknown,"2016-04-15 15:28:01","2016-04-15 18:02:02",154
13670,"Amsterdam C.-Gouda/Utrecht C.",,,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2016-04-15 15:50:01","2016-04-15 20:35:02",251
13671,"Utrecht C.-Hilversum","Almere Oostvaarders - Utrecht Centraal, Hilversum - Utrecht Centraal","40,149",,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2016-04-15 23:14:01","2016-04-16 01:46:01",143
13672,"Rotterdam C.-Dordrecht","Dordrecht - Rotterdam Centraal",16,,,"persoon op het spoor","person on the railway track","persoon op het spoor","person on the railway track",external,"2016-04-16 14:33:01","2016-04-16 15:02:01",11
13673,Tilburg,"'s-Hertogenbosch - Tilburg, Breda - Tilburg, Eindhoven - Tilburg","68,69,152",,,"persoon op het spoor","person on the railway track","persoon op het spoor","person on the railway track",external,"2016-04-16 23:50:01","2016-04-17 00:33:01",4
13674,Apeldoorn-Deventer,"Apeldoorn - Deventer",87,,,overwegstoring,"level crossing failure",overwegstoring,"level crossing failure",infrastructure,"2016-04-17 16:41:01","2016-04-17 17:30:02",9
13675,Alkmaar-Hoorn,"Alkmaar - Hoorn",163,,,"inzet van hulpdiensten","an emergency call","inzet van hulpdiensten","an emergency call",external,"2016-04-17 17:56:01","2016-04-17 18:32:02",23
13676,"Alphen a/d Rijn-Utrecht C.","Leiden Centraal - Utrecht Centraal",147,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2016-04-17 21:00:02","2016-04-17 23:50:01",152
13677,"Utrecht C.-Hilversum","Almere Oostvaarders - Utrecht Centraal, Hilversum - Utrecht Centraal","40,149",,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2016-04-18 06:32:01","2016-04-18 08:45:01",109
13678,Roosendaal-Antwerpen-C.,,,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2016-04-18 07:11:01","2016-04-18 08:30:02",51
13679,"Schiphol Airport-Sloterdijk","Amsterdam Centraal - Schiphol Airport, Schiphol Airport - Zaandam","32,165",,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2016-04-18 08:59:01","2016-04-18 09:31:01",11
13680,Breda-Tilburg,"Breda - Tilburg",68,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2016-04-18 14:12:01","2016-04-18 18:02:01",197
13681,"Rotterdam C.-Den Haag HS","Den Haag HS - Rotterdam Centraal",11,,,"storing in een tunnel","problem in a tunnel","storing in een tunnel","problem in a tunnel",infrastructure,"2016-04-18 18:19:02","2016-04-18 22:01:01",203
13682,Leeuwarden-Stavoren,"Leeuwarden - Stavoren",104,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2016-04-19 07:08:01","2016-04-19 08:31:01",62
13683,Arnhem-Winterswijk,"Arnhem Centraal - Winterswijk",82,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2016-04-19 08:46:01","2016-04-19 08:47:01",1
13684,Arnhem-Winterswijk,"Arnhem Centraal - Winterswijk",82,,,"sein-en overwegstoring","signal and level crossing failure","sein-en overwegstoring","signal and level crossing failure",infrastructure,"2016-04-19 08:51:01","2016-04-19 11:27:02",132
13685,Arnhem-Nijmegen,"Arnhem Centraal - Nijmegen",59,,,"inzet van hulpdiensten","an emergency call","inzet van hulpdiensten","an emergency call",external,"2016-04-19 12:15:02","2016-04-19 13:03:01",16
13686,"Gouda-Rotterdam C.","Rotterdam Centraal - Utrecht Centraal",142,,,werkzaamheden,"engineering works",werkzaamheden,"engineering works","engineering work","2016-04-19 13:17:01","2016-04-19 15:01:02",74
13687,Arnhem-Winterswijk,"Arnhem Centraal - Winterswijk",82,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2016-04-20 05:56:01","2016-04-20 08:32:01",117
13688,Nijmegen-Oss,"'s-Hertogenbosch - Nijmegen",57,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2016-04-20 07:28:02","2016-04-20 09:30:01",88
13689,Dordrecht-Breda,"Breda - Dordrecht",170,,,"beschadigde bovenleiding","damaged overhead wires","beschadigde bovenleiding","damaged overhead wires",infrastructure,"2016-04-20 10:52:02","2016-04-20 16:03:01",311
13690,"Rotterdam C.-Breda","Breda - Rotterdam Centraal (HSL)",15,,,"beschadigde bovenleiding","damaged overhead wires","beschadigde bovenleiding","damaged overhead wires",infrastructure,"2016-04-20 11:12:01","2016-04-20 16:03:01",256
13691,"Groningen-Leer (Ostfr.)/Veendam","Groningen - Bad Nieuweschans, Groningen - Leer (Ostfriesland), Groningen - Veendam","154,155,156",,,overwegstoring,"level crossing failure",overwegstoring,"level crossing failure",infrastructure,"2016-04-20 15:42:01","2016-04-20 16:10:01",28
13692,"Groningen-Leer (Ostfr.)/Veendam","Groningen - Bad Nieuweschans, Groningen - Leer (Ostfriesland), Groningen - Veendam","154,155,156",,,overwegstoring,"level crossing failure",overwegstoring,"level crossing failure",infrastructure,"2016-04-20 16:10:02","2016-04-20 18:04:01",95
13693,Apeldoorn-Deventer,"Apeldoorn - Deventer",87,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2016-04-20 18:32:01","2016-04-20 21:15:01",141
13694,Breda-Tilburg,"Breda - Tilburg",68,,,"eerdere verstoring","an earlier disruption","eerdere verstoring","an earlier disruption",logistical,"2016-04-20 18:44:01","2016-04-20 19:16:01",17
13695,"Lelystad C.-Amsterdam C./Hilversum/Schiphol Airport","Almere Oostvaarders - Utrecht Centraal, Amsterdam Centraal - Lelystad Centrum, Lelystad Centrum - Schiphol Airport","144,145,149",,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2016-04-20 19:25:01","2016-04-20 21:15:02",76
13696,Arnhem-Zutphen,"Arnhem Centraal - Zutphen",132,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2016-04-21 06:13:01","2016-04-21 08:31:01",129
13697,Arnhem-Winterswijk,"Arnhem Centraal - Winterswijk",82,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2016-04-21 06:26:01","2016-04-21 08:31:02",115
13698,Dordrecht-Geldermalsen,"Dordrecht - Geldermalsen",55,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2016-04-21 13:34:01","2016-04-21 14:01:01",26
13699,Hengelo-Almelo,"Almelo - Hengelo",89,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2016-04-21 17:46:01","2016-04-21 18:28:01",36
13700,"Den Haag C.","Den Haag Centraal - Den Haag HS, Den Haag Centraal - Leiden Centraal, Den Haag Centraal - Utrecht Centraal","10,143,169",,,politieonderzoek,"police investigation",politieonderzoek,"police investigation",external,"2016-04-21 18:34:02","2016-04-21 19:33:02",21
13701,Eindhoven-'s-Hertogenbosch/Tilburg,"'s-Hertogenbosch - Eindhoven, Eindhoven - Tilburg","152,153",,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2016-04-21 21:53:01","2016-04-22 00:32:01",147
13702,"Arnhem-Duisburg Hbf/Winterswijk","Arnhem Centraal - Frankfurt (M) Hbf, Arnhem Centraal - Winterswijk","82,129",,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2016-04-22 05:41:01","2016-04-22 07:02:01",47
13703,"Leiden C.-Alphen a/d Rijn","Leiden Centraal - Utrecht Centraal",147,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2016-04-22 05:53:01","2016-04-22 08:17:01",123
13704,"Gouda-Alphen a/d Rijn","Alphen a/d Rijn - Gouda",8,,,"verstoring elders","disruption elsewhere","verstoring elders","disruption elsewhere",logistical,"2016-04-22 06:42:01","2016-04-22 08:17:02",73
13705,"Leiden C.-Alphen a/d Rijn","Leiden Centraal - Utrecht Centraal",147,,,"eerdere verstoring","an earlier disruption","eerdere verstoring","an earlier disruption",logistical,"2016-04-22 08:27:01","2016-04-22 10:02:01",94
13706,Groningen-Delfzijl,"Delfzijl - Groningen",157,,,"persoon op het spoor","person on the railway track","persoon op het spoor","person on the railway track",external,"2016-04-22 12:00:01","2016-04-22 12:32:01",5
13707,"Utrecht C.-Ede-Wageningen","Arnhem Centraal - Utrecht Centraal",133,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2016-04-22 14:11:01","2016-04-22 18:13:01",194
13708,Zaandam-Enkhuizen,"Amsterdam Centraal - Hoorn, Enkhuizen - Hoorn","119,164",,,"sein-en overwegstoring","signal and level crossing failure","sein-en overwegstoring","signal and level crossing failure",infrastructure,"2016-04-22 14:17:01","2016-04-22 17:13:01",147
13709,"Amsterdam C.-Breda",,,,,"defecte bovenleiding","damaged overhead wires","defecte bovenleiding","damaged overhead wires",infrastructure,"2016-04-22 18:13:01","2016-04-22 20:00:02",81
13710,Zwolle-Assen,"Groningen - Zwolle",146,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2016-04-22 18:41:01","2016-04-22 21:45:01",158
13711,"Leiden C.-Haarlem","Haarlem - Leiden Centraal",23,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2016-04-22 19:04:02","2016-04-22 19:06:01",2
13712,Hoorn-Zaandam,"Amsterdam Centraal - Hoorn",164,,,"sein-en overwegstoring","signal and level crossing failure","sein-en overwegstoring","signal and level crossing failure",infrastructure,"2016-04-22 19:37:01","2016-04-22 23:33:01",219
13713,Assen-Groningen,"Groningen - Zwolle",146,,,overwegstoring,"level crossing failure",overwegstoring,"level crossing failure",infrastructure,"2016-04-22 19:45:01","2016-04-22 20:43:01",28
13714,Apeldoorn-Deventer,"Apeldoorn - Deventer",87,,,"sein- en wisselstoring","signalling and points failure","sein- en wisselstoring","signalling and points failure",infrastructure,"2016-04-23 06:43:01","2016-04-23 11:48:01",260
13715,Eindhoven-'s-Hertogenbosch/Tilburg,"'s-Hertogenbosch - Eindhoven, Eindhoven - Tilburg","152,153",,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2016-04-23 09:20:01","2016-04-23 10:12:01",52
13716,"Utrecht C.-Baarn","Baarn - Utrecht Centraal",44,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2016-04-23 13:33:01","2016-04-23 19:17:01",344
13717,Groningen,"Delfzijl - Groningen, Groningen - Bad Nieuweschans, Groningen - Eemshaven, Groningen - Leer (Ostfriesland), Groningen - Leeuwarden, Groningen - Veendam, Groningen - Zwolle","102,146,154,155,156,157,158",,,overwegstoring,"level crossing failure",overwegstoring,"level crossing failure",infrastructure,"2016-04-23 15:31:01","2016-04-23 16:02:01",14
13718,"Utrecht C.-Baarn","Baarn - Utrecht Centraal",44,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2016-04-23 20:07:01","2016-04-24 01:03:01",295
13719,Dordrecht-Geldermalsen,"Dordrecht - Geldermalsen",55,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2016-04-24 00:09:01","2016-04-24 02:01:01",95
13720,"Zaandam-Purmerend Overwhere vanaf ong. 18.30 uur tot di 26 apr 06.00 uur",,,,,herstelwerkzaamheden,"repair works",herstelwerkzaamheden,"repair works","engineering work","2016-04-24 10:58:02","2016-04-25 18:32:01",1894
13721,"Utrecht C.-Baarn","Baarn - Utrecht Centraal",44,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2016-04-24 12:03:02","2016-04-25 02:04:01",812
13722,"Groningen-Assen/Leer (Ostfr.)/Veendam","Groningen - Bad Nieuweschans, Groningen - Leer (Ostfriesland), Groningen - Veendam, Groningen - Zwolle","146,154,155,156",,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2016-04-24 13:14:01","2016-04-24 15:30:02",136
13723,"Utrecht C.-Alphen a/d Rijn/Gouda","Den Haag Centraal - Utrecht Centraal, Leiden Centraal - Utrecht Centraal, Rotterdam Centraal - Utrecht Centraal","142,143,147",,,"persoon op het spoor","person on the railway track","persoon op het spoor","person on the railway track",external,"2016-04-24 14:58:01","2016-04-24 14:59:01",1
13724,Arnhem-Zutphen,"Arnhem Centraal - Zutphen",132,,,"sein-en overwegstoring","signal and level crossing failure","sein-en overwegstoring","signal and level crossing failure",infrastructure,"2016-04-24 21:06:01","2016-04-24 21:29:02",16
13725,Venlo,"Eindhoven - Venlo, Hamm (Westf.) - Venlo, Nijmegen - Venlo, Roermond - Venlo","64,65,66,128",,,stroomstoring,"power failure",stroomstoring,"power failure",infrastructure,"2016-04-24 23:04:01","2016-04-24 23:41:01",11
13726,"Utrecht C.-Amersfoort","Amersfoort - Utrecht Centraal",134,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2016-04-24 23:40:01","2016-04-25 00:00:03",16
13727,"Leiden C.-Haarlem","Haarlem - Leiden Centraal",23,,,aanrijding,collision,aanrijding,collision,accidents,"2016-04-25 00:45:02","2016-04-25 01:02:01",11
