rdt_id,ns_lines,rdt_lines,rdt_lines_id,rdt_station_names,rdt_station_codes,cause_nl,cause_en,statistical_cause_nl,statistical_cause_en,cause_group,start_time,end_time,duration_minutes
5539,Zutphen,"Apeldoorn - Zutphen, Arnhem Centraal - Zutphen, Deventer - Zutphen, Hengelo - Zutphen, Winterswijk - Zutphen","83,85,86,90,132",,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2013-02-18 15:58:01","2013-02-18 18:02:02",87
5540,"Utrecht Centraal-Alphen a/d Rijn","Leiden Centraal - Utrecht Centraal",147,,,"defecte spoorbrug","damaged railway bridge","defecte spoorbrug","damaged railway bridge",infrastructure,"2013-02-18 16:29:01","2013-02-18 18:48:01",117
5541,"Nijverdal West-Zwolle","Almelo - Zwolle",95,,,"sein-en overwegstoring","signal and level crossing failure","sein-en overwegstoring","signal and level crossing failure",infrastructure,"2013-02-18 19:42:01","2013-02-18 21:47:01",68
5542,Zwolle,"Almelo - Zwolle, Amersfoort - Zwolle, Deventer - Zwolle, Emmen - Zwolle, Groningen - Zwolle, Kampen - Zwolle, Leeuwarden - Zwolle, Lelystad Centrum - Zwolle","48,49,94,95,131,146,159,160",,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2013-02-18 21:03:01","2013-02-18 22:28:01",77
5543,"Den Haag C-Leiden Centraal","Den Haag Centraal - Leiden Centraal",169,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2013-02-19 20:02:02","2013-02-19 21:21:02",51
5544,Nijmegen-Venlo,"Nijmegen - Venlo",64,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2013-02-20 05:22:01","2013-02-20 09:14:01",179
5545,Dordrecht-Breda,"Breda - Dordrecht",170,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2013-02-20 06:26:01","2013-02-20 11:07:01",269
5546,Maastricht-Liège-Guillemins,"Liège-Guillemins - Maastricht, Maastricht - Maastricht Randwyck","75,121",,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2013-02-20 07:06:01","2013-02-20 09:47:02",139
5547,"Baarn-Utrecht Centraal","Baarn - Utrecht Centraal",44,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2013-02-20 11:34:01","2013-02-20 12:34:01",21
5548,Mariënberg-Almelo,"Almelo - Mariënberg",96,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2013-02-20 14:18:01","2013-02-20 17:08:01",137
5549,Zutphen-Hengelo,"Hengelo - Zutphen",90,,,"sein- en wisselstoring","signalling and points failure","sein- en wisselstoring","signalling and points failure",infrastructure,"2013-02-20 14:20:01","2013-02-20 15:10:01",32
5550,"Den Haag C-Leiden Centraal","Den Haag Centraal - Leiden Centraal",169,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2013-02-20 16:11:01","2013-02-20 16:35:02",12
5551,Nijmegen-Zutphen,"Arnhem Centraal - Nijmegen, Arnhem Centraal - Zutphen","59,132",,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2013-02-20 17:58:02","2013-02-20 18:33:01",21
5552,"Hengelo-Bad Bentheim/Oldenzaal","Berlin Ostbahnhof - Hengelo, Hengelo - Oldenzaal","91,124",,,"sein- en wisselstoring","signalling and points failure","sein- en wisselstoring","signalling and points failure",infrastructure,"2013-02-21 07:07:01","2013-02-21 11:12:01",212
5553,Zaandam-Alkmaar,"Alkmaar - Amsterdam Centraal",161,,,"defecte spoorbrug","damaged railway bridge","defecte spoorbrug","damaged railway bridge",infrastructure,"2013-02-21 09:22:01","2013-02-21 10:37:01",45
5554,"Utrecht Centraal-Den Haag C","Den Haag Centraal - Utrecht Centraal",143,,,"defecte bovenleiding","damaged overhead wires","defecte bovenleiding","damaged overhead wires",infrastructure,"2013-02-21 10:56:01","2013-02-21 17:00:01",299
5555,"Utrecht Centraal-Rotterdam C","Rotterdam Centraal - Utrecht Centraal",142,,,"defecte bovenleiding","damaged overhead wires","defecte bovenleiding","damaged overhead wires",infrastructure,"2013-02-21 11:00:01","2013-02-21 17:00:02",295
5556,"Gouda-Amsterdam C/Utrecht Centraal","Den Haag Centraal - Utrecht Centraal, Rotterdam Centraal - Utrecht Centraal","142,143",,,"defecte bovenleiding","damaged overhead wires","defecte bovenleiding","damaged overhead wires",infrastructure,"2013-02-21 11:02:01","2013-02-21 17:00:03",297
5557,"Utrecht Centraal-Amsterdam C/Schiphol","Amsterdam Centraal - Utrecht Centraal",136,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2013-02-21 11:38:01","2013-02-21 15:26:01",189
5558,"Utrecht Centraal-Amsterdam C/Schiphol","Amsterdam Centraal - Utrecht Centraal, Schiphol Airport - Utrecht Centraal","136,137",,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2013-02-21 13:54:01","2013-02-21 15:26:02",53
5559,Schiphol-Eindhoven,"'s-Hertogenbosch - Eindhoven, 's-Hertogenbosch - Utrecht Centraal, Schiphol Airport - Utrecht Centraal","137,151,153",,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2013-02-21 13:54:02","2013-02-21 15:26:03",53
5560,Antwerpen-Centr-Roosendaal,,,,,"gestrande trein","stranded train","gestrande trein","stranded train","rolling stock","2013-02-21 18:34:01","2013-02-21 19:20:01",34
5561,"Schiphol-Utrecht Centraal","Schiphol Airport - Utrecht Centraal",137,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2013-02-21 19:20:02","2013-02-21 21:04:01",89
5562,Zwolle-Amersfoort,"Amersfoort - Zwolle",48,,,"defecte bovenleiding","damaged overhead wires","defecte bovenleiding","damaged overhead wires",infrastructure,"2013-02-21 21:19:01","2013-02-22 00:34:01",165
5563,Zaandam-Alkmaar,"Alkmaar - Amsterdam Centraal",161,,,"defecte spoorbrug","damaged railway bridge","defecte spoorbrug","damaged railway bridge",infrastructure,"2013-02-22 10:25:02","2013-02-22 11:33:01",31
5564,Arnhem-Nijmegen,"Arnhem Centraal - Nijmegen",59,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2013-02-22 17:03:01","2013-02-22 19:29:01",99
5565,"Den Haag C-Rotterdam C","Den Haag Centraal - Den Haag HS, Den Haag HS - Rotterdam Centraal","10,11",,,"beschadigd spoorviaduct","damaged railway bridge","beschadigd spoorviaduct","damaged railway bridge",accidents,"2013-02-22 17:03:02","2013-02-22 19:29:01",97
5566,Groningen-Roodeschool,"Groningen - Eemshaven",158,,,"sein- en wisselstoring","signalling and points failure","sein- en wisselstoring","signalling and points failure",infrastructure,"2013-02-22 17:11:01","2013-02-22 18:36:01",85
5567,Haarlem-Sloterdijk,"Amsterdam Centraal - Haarlem",112,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2013-02-23 06:33:02","2013-02-23 09:04:01",128
5568,"Groningen-Leer (Ostfr.)/Veendam","Groningen - Bad Nieuweschans, Groningen - Leer (Ostfriesland), Groningen - Veendam","154,155,156",,,"sein-en overwegstoring","signal and level crossing failure","sein-en overwegstoring","signal and level crossing failure",infrastructure,"2013-02-23 08:41:02","2013-02-23 12:32:01",201
5569,Zutphen-Oldenzaal,"Berlin Ostbahnhof - Hengelo, Hengelo - Oldenzaal, Hengelo - Zutphen","90,91,124",,,"defecte treinen","defective trains","defecte treinen","defective trains","rolling stock","2013-02-23 12:12:01","2013-02-23 19:08:01",390
5570,"Groningen-Leer (Ostfr.)/Veendam","Groningen - Bad Nieuweschans, Groningen - Leer (Ostfriesland), Groningen - Veendam","154,155,156",,,stroomstoring,"power failure",stroomstoring,"power failure",infrastructure,"2013-02-23 12:36:01","2013-02-23 15:37:01",145
5571,Ede-Wageningen-Amersfoort,"Amersfoort - Ede-Wageningen",47,,,"sein-en overwegstoring","signal and level crossing failure","sein-en overwegstoring","signal and level crossing failure",infrastructure,"2013-02-24 07:30:01","2013-02-24 09:24:01",92
5572,Amersfoort-Zwolle,"Amersfoort - Zwolle",48,,,overwegstoring,"level crossing failure",overwegstoring,"level crossing failure",infrastructure,"2013-02-24 09:04:02","2013-02-24 10:45:01",77
5573,Deventer-Apeldoorn,"Apeldoorn - Deventer",87,,,aanrijding,collision,aanrijding,collision,accidents,"2013-02-24 12:29:01","2013-02-24 14:36:01",106
5574,Nijmegen-'s-Hertogenbosch,"'s-Hertogenbosch - Nijmegen",57,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2013-02-24 19:34:02","2013-02-24 22:08:01",123
5575,Heerlen-Maastricht,"Heerlen - Maastricht",76,,,"uitloop van werkzaamheden","over-running engineering works","uitloop van werkzaamheden","over-running engineering works","engineering work","2013-02-25 04:39:01","2013-02-25 06:04:01",66
5576,"Hilversum-Utrecht Centraal","Almere Oostvaarders - Utrecht Centraal, Hilversum - Utrecht Centraal","40,149",,,"uitloop van werkzaamheden","over-running engineering works","uitloop van werkzaamheden","over-running engineering works","engineering work","2013-02-25 05:18:02","2013-02-25 06:06:01",33
5577,Dordrecht-Breda/Roosendaal,"Breda - Dordrecht, Dordrecht - Roosendaal","170,171",,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2013-02-25 06:49:01","2013-02-25 11:09:01",222
5578,"Rotterdam C-Utrecht Centraal","Rotterdam Centraal - Utrecht Centraal",142,,,"defect spoor","defective railway track","defect spoor","defective railway track",infrastructure,"2013-02-25 16:44:01","2013-02-25 23:52:01",428
5579,"Rotterdam C-Gouda","Rotterdam Centraal - Utrecht Centraal",142,,,herstelwerkzaamheden,"repair works",herstelwerkzaamheden,"repair works","engineering work","2013-02-25 23:57:01","2013-02-26 11:37:01",686
5580,Zaandam-Sloterdijk,"Alkmaar - Amsterdam Centraal, Amsterdam Centraal - Hoorn, Schiphol Airport - Zaandam","161,164,165",,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2013-02-26 07:55:01","2013-02-26 10:05:01",79
5581,"Rotterdam C-Dordrecht","Dordrecht - Rotterdam Centraal",16,,,brandmelding,"fire alarm",brandmelding,"fire alarm",external,"2013-02-26 14:52:01","2013-02-26 16:02:01",21
5582,"Schiphol-Almere C/Hilversum/Utrecht Centraal","Amersfoort - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Schiphol Airport - Utrecht Centraal","137,144,148",,,"gestrande trein","stranded train","gestrande trein","stranded train","rolling stock","2013-02-26 19:49:01","2013-02-26 21:32:01",51
5583,"Leiden Centraal-Haarlem","Haarlem - Leiden Centraal",23,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2013-02-26 20:11:01","2013-02-26 23:47:01",161
5584,Arnhem-Winterswijk,"Arnhem Centraal - Winterswijk",82,,,"sein-en overwegstoring","signal and level crossing failure","sein-en overwegstoring","signal and level crossing failure",infrastructure,"2013-02-27 06:38:01","2013-02-27 09:43:01",150
5585,Eindhoven-Roermond/Weert,"Eindhoven - Roermond",67,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2013-02-28 10:42:01","2013-02-28 11:13:01",4
5586,Zwolle-Emmen,"Emmen - Zwolle",159,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2013-02-28 11:44:01","2013-02-28 13:25:01",46
5587,"Alkmaar-Den Helder/Enkhuizen/Heerhugowaard/Hoorn","Alkmaar - Den Helder, Alkmaar - Hoorn","162,163",,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2013-02-28 11:52:01","2013-02-28 13:25:02",38
5588,Almelo-Deventer/Nijverdal,"Almelo - Deventer, Almelo - Zwolle","88,95",,,stroomstoring,"power failure",stroomstoring,"power failure",infrastructure,"2013-02-28 21:17:02","2013-03-01 00:12:01",120
5589,Roosendaal-Breda,"Breda - Roosendaal",20,,,"gestrande trein","stranded train","gestrande trein","stranded train","rolling stock","2013-03-01 08:30:01","2013-03-01 10:20:01",96
5590,"Utrecht Centraal-Ede-Wageningen/Rhenen","Arnhem Centraal - Utrecht Centraal, Rhenen - Utrecht Centraal","133,166",,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2013-03-01 12:07:01","2013-03-01 14:29:01",130
5591,Zaandam-Alkmaar,"Alkmaar - Amsterdam Centraal",161,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2013-03-01 13:26:01","2013-03-01 15:18:01",85
5592,"Amsterdam Centraal-Lelystad",,,,,"onverwachte werkzaamheden","unexpected engineering works","onverwachte werkzaamheden","unexpected engineering works","engineering work","2013-03-01 20:20:01","2013-03-01 20:28:02",8
5593,"Amsterdam C-Lelystad:
nacht van vr op za tussen 00.30 en 05.30 uur 
",,,,,"onverwachte werkzaamheden","unexpected engineering works","onverwachte werkzaamheden","unexpected engineering works","engineering work","2013-03-01 20:34:01","2013-03-02 05:18:01",524
5594,Zwolle-Assen/Leeuwarden,"Groningen - Zwolle, Leeuwarden - Zwolle","146,160",,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2013-03-02 10:30:01","2013-03-02 12:09:01",65
5595,Zaandam-Alkmaar,"Alkmaar - Amsterdam Centraal",161,,,"onverwachte werkzaamheden","unexpected engineering works","onverwachte werkzaamheden","unexpected engineering works","engineering work","2013-03-02 13:56:01","2013-03-03 14:04:01",1416
5596,Roermond-Eindhoven,"Eindhoven - Roermond",67,,,aanrijding,collision,aanrijding,collision,accidents,"2013-03-02 20:17:01","2013-03-02 21:36:01",63
5597,"Gouda-Rotterdam C","Rotterdam Centraal - Utrecht Centraal",142,,,"sein-en overwegstoring","signal and level crossing failure","sein-en overwegstoring","signal and level crossing failure",infrastructure,"2013-03-03 19:48:01","2013-03-03 22:34:01",147
5598,"Rotterdam C-Delft","Den Haag HS - Rotterdam Centraal",11,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2013-03-03 21:29:01","2013-03-04 00:48:02",197
5599,"Alkmaar-Den Helder","Alkmaar - Den Helder",162,,,stroomstoring,"power failure",stroomstoring,"power failure",infrastructure,"2013-03-04 05:28:01","2013-03-04 08:41:01",174
5600,"Leer (Ostfr.)-Groningen","Groningen - Leer (Ostfriesland)",156,,,"defecte spoorbrug","damaged railway bridge","defecte spoorbrug","damaged railway bridge",infrastructure,"2013-03-04 06:02:01","2013-03-04 07:21:01",57
5601,Deventer-Amersfoort,"Amersfoort - Apeldoorn, Apeldoorn - Deventer","50,87",,,"aanrijding met een voertuig","collision with a vehicle","aanrijding met een voertuig","collision with a vehicle",accidents,"2013-03-04 06:57:01","2013-03-04 15:35:01",468
5602,"Groningen-Leer (Ostfr.)/Veendam","Groningen - Bad Nieuweschans, Groningen - Leer (Ostfriesland), Groningen - Veendam","154,155,156",,,"aanrijding met een voertuig","collision with a vehicle","aanrijding met een voertuig","collision with a vehicle",accidents,"2013-03-04 11:52:01","2013-03-04 15:35:02",187
5603,"Utrecht Centraal-Amsterdam C","Amsterdam Centraal - Utrecht Centraal",136,,,stroomstoring,"power failure",stroomstoring,"power failure",infrastructure,"2013-03-04 12:48:01","2013-03-04 14:57:01",99
5604,Schiphol-Arnhem,"Arnhem Centraal - Nijmegen, Arnhem Centraal - Utrecht Centraal, Schiphol Airport - Utrecht Centraal","59,133,137",,,stroomstoring,"power failure",stroomstoring,"power failure",infrastructure,"2013-03-04 13:39:01","2013-03-04 15:35:03",68
5605,"Vanavond bussen tussen Leiden Lammenschans en Leiden",,,,,,,,,unknown,"2013-03-04 17:17:02","2013-03-05 02:33:01",556
5606,Stavoren-Leeuwarden,"Leeuwarden - Stavoren",104,,,"sein-en overwegstoring","signal and level crossing failure","sein-en overwegstoring","signal and level crossing failure",infrastructure,"2013-03-05 06:46:01","2013-03-05 09:02:02",94
5607,"Schiphol-Almere C/Hilversum","Amersfoort - Schiphol Airport, Lelystad Centrum - Schiphol Airport","144,148",,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2013-03-05 09:45:01","2013-03-05 10:30:01",21
5608,Mariënberg-Almelo,"Almelo - Mariënberg",96,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2013-03-05 11:13:02","2013-03-05 11:33:02",6
5609,"Alphen a/d Rijn-Leiden Centraal","Leiden Centraal - Utrecht Centraal",147,,,"beschadigd spoorviaduct","damaged railway bridge","beschadigd spoorviaduct","damaged railway bridge",accidents,"2013-03-05 13:08:01","2013-03-05 13:58:01",14
5610,Eindhoven-Tilburg,"Eindhoven - Tilburg",152,,,"inzet van de brandweer","deployment of the fire department","inzet van de brandweer","deployment of the fire department",external,"2013-03-05 14:53:01","2013-03-05 16:06:01",33
5611,Almelo-Deventer,"Almelo - Deventer",88,,,stroomstoring,"power failure",stroomstoring,"power failure",infrastructure,"2013-03-05 15:11:02","2013-03-05 16:38:01",55
5612,Alkmaar-Haarlem/Zaandam,"Alkmaar - Amsterdam Centraal",161,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2013-03-05 16:50:01","2013-03-05 18:41:01",89
5613,Winterswijk-Arnhem,"Arnhem Centraal - Winterswijk",82,,,"sein-en overwegstoring","signal and level crossing failure","sein-en overwegstoring","signal and level crossing failure",infrastructure,"2013-03-05 19:30:01","2013-03-06 00:08:02",256
5614,"Schiphol-Almere C/Hilversum/Utrecht Centraal","Amersfoort - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Schiphol Airport - Utrecht Centraal","137,144,148",,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2013-03-06 09:08:01","2013-03-06 13:34:01",215
5615,Sloterdijk-Schiphol,"Amsterdam Centraal - Schiphol Airport, Schiphol Airport - Zaandam","32,165",,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2013-03-06 09:08:02","2013-03-06 13:34:02",213
5616,"Amsterdam C-Breda","Amsterdam Centraal - Schiphol Airport, Breda - Rotterdam Centraal (HSL), Rotterdam Centraal - Schiphol Airport (HSL)","15,24,32",,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2013-03-06 11:13:01","2013-03-06 12:31:02",42
5617,Eindhoven-Venlo,"Eindhoven - Venlo",65,,,"defecte overweg","broken level crossing","defecte overweg","broken level crossing",infrastructure,"2013-03-06 12:05:01","2013-03-06 22:57:01",611
5618,Arnhem-Tiel,"Arnhem Centraal - Tiel",54,,,"defecte treinen","defective trains","defecte treinen","defective trains","rolling stock","2013-03-06 17:18:01","2013-03-06 20:03:01",165
5619,Mariënberg-Almelo,"Almelo - Mariënberg",96,,,"beperkingen in de materieelinzet","problems with the rolling stock","beperkingen in de materieelinzet","problems with the rolling stock","rolling stock","2013-03-07 07:54:01","2013-03-07 16:59:01",531
5620,"Hilversum-Utrecht Centraal","Almere Oostvaarders - Utrecht Centraal, Hilversum - Utrecht Centraal","40,149",,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2013-03-07 08:24:01","2013-03-07 09:39:02",63
5621,"Ede-Wageningen-Utrecht Centraal","Arnhem Centraal - Utrecht Centraal",133,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2013-03-07 13:48:01","2013-03-07 16:30:01",122
5622,"Hilversum-Utrecht Centraal","Almere Oostvaarders - Utrecht Centraal, Hilversum - Utrecht Centraal","40,149",,,"defecte bovenleiding","damaged overhead wires","defecte bovenleiding","damaged overhead wires",infrastructure,"2013-03-07 14:45:01","2013-03-07 17:59:02",139
5623,Nijmegen-Oss,"'s-Hertogenbosch - Nijmegen",57,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2013-03-07 15:05:01","2013-03-07 17:33:01",108
5624,Schiphol-Hilversum,"Amersfoort - Schiphol Airport",148,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2013-03-07 17:37:02","2013-03-07 18:29:01",20
5625,Zwolle-Assen/Leeuwarden,"Groningen - Zwolle, Leeuwarden - Zwolle","146,160",,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2013-03-08 06:31:45","2013-03-08 07:04:01",27
5626,Emmen-Zwolle,"Emmen - Zwolle",159,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2013-03-08 06:33:22","2013-03-08 07:04:02",26
5627,"Lelystad Centrum-Almere C","Almere Oostvaarders - Utrecht Centraal, Amsterdam Centraal - Lelystad Centrum, Lelystad Centrum - Schiphol Airport","144,145,149",,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2013-03-08 08:26:01","2013-03-08 09:08:02",14
5628,Zwolle-Assen/Leeuwarden,"Groningen - Zwolle, Leeuwarden - Zwolle","146,160",,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2013-03-08 11:11:01","2013-03-08 13:05:01",93
5629,Emmen-Zwolle,"Emmen - Zwolle",159,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2013-03-08 11:33:02","2013-03-08 13:05:02",71
5630,Amersfoort-Schiphol,"Amersfoort - Schiphol Airport",148,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2013-03-08 15:52:01","2013-03-08 18:40:01",128
5631,"Gouda-Amsterdam C/Utrecht Centraal","Den Haag Centraal - Utrecht Centraal, Rotterdam Centraal - Utrecht Centraal","142,143",,,stroomstoring,"power failure",stroomstoring,"power failure",infrastructure,"2013-03-08 23:33:01","2013-03-09 00:35:01",35
5632,"Leeuwarden-Harlingen Haven","Harlingen Haven - Leeuwarden",103,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2013-03-09 07:40:01","2013-03-09 09:29:01",95
5633,Oss-'s-Hertogenbosch/Nijmegen,"'s-Hertogenbosch - Nijmegen",57,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2013-03-09 07:46:01","2013-03-09 10:59:01",137
5634,"Groningen-Leer (Ostfr.)/Veendam","Groningen - Bad Nieuweschans, Groningen - Leer (Ostfriesland)","155,156",,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2013-03-09 11:13:01","2013-03-09 12:59:01",86
5635,Amersfoort-Zwolle,"Amersfoort - Zwolle",48,,,overwegstoring,"level crossing failure",overwegstoring,"level crossing failure",infrastructure,"2013-03-09 15:48:02","2013-03-09 17:29:01",64
5636,Amersfoort-Zwolle,"Amersfoort - Zwolle",48,,,overwegstoring,"level crossing failure",overwegstoring,"level crossing failure",infrastructure,"2013-03-09 18:36:01","2013-03-09 23:10:01",234
5637,Venlo-Eindhoven,"Eindhoven - Venlo",65,,,aanrijding,collision,aanrijding,collision,accidents,"2013-03-09 20:01:01","2013-03-09 21:13:02",46
5638,Winterswijk-Arnhem,"Arnhem Centraal - Winterswijk",82,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2013-03-10 05:34:01","2013-03-10 06:01:01",27
5639,Arnhem-Winterswijk,"Arnhem Centraal - Winterswijk",82,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2013-03-10 07:27:01","2013-03-10 10:06:01",101
5640,"Schiphol-Hoofddorp/Leiden Centraal/Rotterdam C","Leiden Centraal - Schiphol Airport",22,,,"persoon op het spoor","person on the railway track","persoon op het spoor","person on the railway track",external,"2013-03-10 18:44:01","2013-03-10 19:02:01",4
5641,"Hilversum-Almere C/Amsterdam C/Schiphol","Almere Oostvaarders - Utrecht Centraal, Amersfoort - Amsterdam Centraal, Amersfoort - Schiphol Airport","135,148,149",,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2013-03-11 06:08:01","2013-03-11 08:11:01",95
5642,Antwerpen-Centr-Roosendaal,,,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2013-03-11 15:11:01","2013-03-11 18:01:02",136
5643,"Rhenen-Utrecht Centraal","Rhenen - Utrecht Centraal",166,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2013-03-11 16:18:02","2013-03-11 20:42:01",226
5644,"Morgen aangepaste dienstregeling in Zuid-Nederland	",,,,,,,,,unknown,"2013-03-11 16:49:01","2013-03-12 00:30:01",461
5645,"Zuid-Nederland: dinsdag aangepaste dienstregeling",,,,,"de weersomstandigheden","weather circumstances","de weersomstandigheden","weather circumstances",weather,"2013-03-12 00:00:00","2013-03-13 00:03:15",1839
5646,Alkmaar-Haarlem/Zaandam,"Alkmaar - Amsterdam Centraal",161,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2013-03-12 07:57:01","2013-03-12 08:32:01",6
5647,Antwerpen-Centr-Roosendaal,"Antwerpen-Centraal - Roosendaal",122,,,"de weersomstandigheden","weather circumstances","de weersomstandigheden","weather circumstances",weather,"2013-03-12 08:03:02","2013-03-12 09:34:02",47
5648,Aachen-Heerlen,"Aachen Hbf - Heerlen",130,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2013-03-12 09:14:02","2013-03-12 11:20:02",59
5649,Sittard-Maastricht,"Maastricht - Sittard",74,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2013-03-12 12:14:02","2013-03-12 13:59:01",68
5650,Ede-Wageningen-Amersfoort,"Amersfoort - Ede-Wageningen",47,,,"sein-en overwegstoring","signal and level crossing failure","sein-en overwegstoring","signal and level crossing failure",infrastructure,"2013-03-12 14:58:01","2013-03-12 18:23:01",179
5651,Amersfoort-Deventer,"Amersfoort - Apeldoorn, Apeldoorn - Deventer","50,87",,,"sein-en overwegstoring","signal and level crossing failure","sein-en overwegstoring","signal and level crossing failure",infrastructure,"2013-03-12 15:25:04","2013-03-12 18:23:02",152
5652,"Morgen weer normale dienstregeling",,,,,,,,,unknown,"2013-03-12 16:05:02","2013-03-12 16:40:02",35
5653,Aachen-Heerlen,"Aachen Hbf - Heerlen",130,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2013-03-12 16:50:01","2013-03-12 18:23:03",69
5654,Zwolle-Deventer,"Deventer - Zwolle",94,,,"sein-en overwegstoring","signal and level crossing failure","sein-en overwegstoring","signal and level crossing failure",infrastructure,"2013-03-12 20:47:01","2013-03-12 21:10:01",4
5655,Tilburg-Eindhoven,"Eindhoven - Tilburg",152,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2013-03-13 09:33:02","2013-03-13 11:33:01",95
5656,Arnhem-Zutphen,"Arnhem Centraal - Zutphen",132,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2013-03-13 11:22:02","2013-03-13 12:02:02",11
5657,Arnhem-Duisburg/Winterswijk,"Arnhem Centraal - Frankfurt (M) Hbf, Arnhem Centraal - Winterswijk","82,129",,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2013-03-13 11:22:02","2013-03-13 12:02:02",11
5658,"Den Haag C-Leiden Centraal","Den Haag Centraal - Leiden Centraal",169,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2013-03-13 18:36:01","2013-03-13 19:39:01",37
5659,Zwolle-Amersfoort,"Amersfoort - Zwolle",48,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2013-03-13 18:52:01","2013-03-13 22:03:01",187
5660,Geldermalsen-Dordrecht,"Dordrecht - Geldermalsen",55,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2013-03-14 06:33:12","2013-03-14 08:09:02",74
5661,Eindhoven-Venlo,"Eindhoven - Venlo",65,,,"beschadigde bovenleiding","damaged overhead wires","beschadigde bovenleiding","damaged overhead wires",infrastructure,"2013-03-14 07:09:01","2013-03-14 15:34:02",465
5662,"Haarlem-Leiden Centraal/Sloterdijk","Amsterdam Centraal - Haarlem",112,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2013-03-14 07:09:04","2013-03-14 09:32:01",110
