rdt_id,ns_lines,rdt_lines,rdt_lines_id,rdt_station_names,rdt_station_codes,cause_nl,cause_en,statistical_cause_nl,statistical_cause_en,cause_group,start_time,end_time,duration_minutes
7723,Apeldoorn-Deventer,"Apeldoorn - Deventer",87,,,"sein-en overwegstoring","signal and level crossing failure","sein-en overwegstoring","signal and level crossing failure",infrastructure,"2014-02-06 09:38:02","2014-02-06 10:34:01",32
7724,Eindhoven-'s-Hertogenbosch/Tilburg,"'s-Hertogenbosch - Eindhoven, Eindhoven - Tilburg","152,153",,,"onverwachte werkzaamheden","unexpected engineering works","onverwachte werkzaamheden","unexpected engineering works","engineering work","2014-02-06 10:23:02","2014-02-06 12:04:01",100
7725,"Rotterdam C.-Dordrecht","Dordrecht - Rotterdam Centraal",16,,,"inzet van de brandweer","deployment of the fire department","inzet van de brandweer","deployment of the fire department",external,"2014-02-06 11:38:02","2014-02-06 17:20:01",327
7726,Eindhoven-'s-Hertogenbosch/Tilburg,"'s-Hertogenbosch - Eindhoven, Eindhoven - Tilburg","152,153",,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2014-02-06 12:46:01","2014-02-06 14:32:01",95
7727,Nijmegen,"'s-Hertogenbosch - Nijmegen, Arnhem Centraal - Nijmegen, Nijmegen - Venlo","57,59,64",,,stroomstoring,"power failure",stroomstoring,"power failure",infrastructure,"2014-02-06 15:06:01","2014-02-06 17:29:01",69
7728,"Rotterdam C.-Hoek v H. Strand","Hoek van Holland Strand - Rotterdam Centraal",9,,,"eerdere verstoring","an earlier disruption","eerdere verstoring","an earlier disruption",logistical,"2014-02-06 16:00:01","2014-02-06 18:30:02",150
7729,Eindhoven-Helmond,"Eindhoven - Venlo",65,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2014-02-06 19:13:01","2014-02-06 21:58:01",133
7730,Mönchengladbach-Venlo,"Hamm (Westf.) - Venlo",128,,,"defecte bovenleiding","damaged overhead wires","defecte bovenleiding","damaged overhead wires",infrastructure,"2014-02-07 10:00:02","2014-02-07 11:49:01",109
7731,Tilburg-Breda,"Breda - Tilburg",68,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2014-02-07 10:44:01","2014-02-07 11:49:02",15
7732,Mönchengladbach-Venlo,"Hamm (Westf.) - Venlo",128,,,"defecte bovenleiding","damaged overhead wires","defecte bovenleiding","damaged overhead wires",infrastructure,"2014-02-07 14:34:01","2014-02-07 15:55:01",53
7733,Zwolle-Amersfoort,"Amersfoort - Zwolle",48,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2014-02-09 23:03:01","2014-02-10 01:58:01",168
7734,"Breda-Amsterdam C.",,,,,"eerdere verstoring","an earlier disruption","eerdere verstoring","an earlier disruption",logistical,"2014-02-10 09:58:01","2014-02-10 12:32:01",117
7735,Delfzijl-Groningen,"Delfzijl - Groningen",157,,,"sein-en overwegstoring","signal and level crossing failure","sein-en overwegstoring","signal and level crossing failure",infrastructure,"2014-02-10 17:25:01","2014-02-10 19:01:01",80
7736,Helmond,"Eindhoven - Venlo",65,,,stroomstoring,"power failure",stroomstoring,"power failure",infrastructure,"2014-02-10 23:48:01","2014-02-11 01:56:01",116
7737,"Rotterdam C.-Delft","Den Haag HS - Rotterdam Centraal",11,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2014-02-11 00:50:01","2014-02-11 05:17:01",265
7738,Nijmegen-Oss,"'s-Hertogenbosch - Nijmegen",57,,,herstelwerkzaamheden,"repair works",herstelwerkzaamheden,"repair works","engineering work","2014-02-11 11:59:02","2014-02-11 14:36:01",124
7739,"Rotterdam C.-Delft","Den Haag HS - Rotterdam Centraal",11,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2014-02-11 16:13:01","2014-02-11 19:05:01",103
7740,"Alkmaar-Den Helder","Alkmaar - Den Helder",162,,,"sein- en wisselstoring","signalling and points failure","sein- en wisselstoring","signalling and points failure",infrastructure,"2014-02-11 21:44:01","2014-02-12 00:00:01",118
7741,Leeuwarden-Stavoren,"Leeuwarden - Stavoren",104,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2014-02-12 09:28:02","2014-02-12 10:23:01",33
7742,"Leiden C.-Den Haag C./Den Haag HS","Den Haag Centraal - Leiden Centraal, Den Haag HS - Leiden Centraal","168,169",,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2014-02-12 18:59:01","2014-02-12 22:38:01",217
7743,"Haarlem-Leiden C.","Haarlem - Leiden Centraal",23,,,"verstoring elders","disruption elsewhere","verstoring elders","disruption elsewhere",logistical,"2014-02-12 22:39:01","2014-02-13 01:01:01",142
7744,Hengelo-Enschede,"Enschede - Hengelo",92,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2014-02-12 23:20:01","2014-02-13 01:04:01",77
7745,Haarlem,"Amsterdam Centraal - Haarlem, Haarlem - Leiden Centraal, Haarlem - Uitgeest, Haarlem - Zandvoort aan Zee","23,110,111,112",,,"uitloop van werkzaamheden","over-running engineering works","uitloop van werkzaamheden","over-running engineering works","engineering work","2014-02-13 04:50:01","2014-02-13 06:16:01",76
7746,Leeuwarden-Groningen,"Groningen - Leeuwarden",102,,,"beperkingen in de materieelinzet","problems with the rolling stock","beperkingen in de materieelinzet","problems with the rolling stock","rolling stock","2014-02-13 07:23:01","2014-02-13 09:00:04",89
7747,"Den Haag Centraal-Den Haag HS",,,,,herstelwerkzaamheden,"repair works",herstelwerkzaamheden,"repair works","engineering work","2014-02-13 08:50:02","2014-02-13 09:52:01",62
7748,"Den Haag HS-Den Haag C.","Den Haag Centraal - Den Haag HS",10,,,herstelwerkzaamheden,"repair works",herstelwerkzaamheden,"repair works","engineering work","2014-02-13 09:52:02","2014-02-13 10:32:01",40
7749,Roermond-Eindhoven,"Eindhoven - Roermond",67,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2014-02-13 19:52:01","2014-02-13 22:19:02",117
7750,"Utrecht C.-Alphen a/d Rijn/Gouda","Den Haag Centraal - Utrecht Centraal, Leiden Centraal - Utrecht Centraal, Rotterdam Centraal - Utrecht Centraal","142,143,147",,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2014-02-13 21:04:01","2014-02-13 23:33:01",112
7751,"Lelystad C.-Almere C.","Amsterdam Centraal - Lelystad Centrum, Lelystad Centrum - Schiphol Airport","144,145",,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2014-02-13 21:20:02","2014-02-14 00:48:01",208
7752,Helmond-Eindhoven,"Eindhoven - Venlo",65,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2014-02-13 21:26:01","2014-02-13 23:33:02",127
7753,Ede-Wageningen-Amersfoort,"Amersfoort - Ede-Wageningen",47,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2014-02-13 21:45:01","2014-02-13 23:33:03",65
7754,"Alkmaar-Amsterdam C.",,,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2014-02-14 09:20:02","2014-02-14 11:03:01",69
7755,Alkmaar-Haarlem/Zaandam,"Alkmaar - Amsterdam Centraal",161,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2014-02-14 09:39:03","2014-02-14 10:15:01",36
7756,"Breda-Amsterdam C.",,,,,stroomstoring,"power failure",stroomstoring,"power failure",infrastructure,"2014-02-14 11:43:01","2014-02-14 14:31:02",151
7757,Breda-Schiphol,,,,,"eerdere verstoring","an earlier disruption","eerdere verstoring","an earlier disruption",logistical,"2014-02-14 14:31:03","2014-02-14 19:22:02",263
7758,Gouda,"Alphen a/d Rijn - Gouda, Den Haag Centraal - Utrecht Centraal, Rotterdam Centraal - Utrecht Centraal","8,142,143",,,herstelwerkzaamheden,"repair works",herstelwerkzaamheden,"repair works","engineering work","2014-02-14 14:52:01","2014-02-14 19:21:01",269
7759,"Storing in actuele reisinformatie",,,,,,,,,unknown,"2014-02-14 16:44:01","2014-02-14 19:31:01",167
7760,"Hengelo-Bad Bentheim/Oldenzaal","Berlin Ostbahnhof - Hengelo, Hengelo - Oldenzaal","91,124",,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2014-02-14 19:24:01","2014-02-14 21:35:01",110
7761,Almelo-Zwolle,"Almelo - Zwolle",95,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2014-02-15 09:52:01","2014-02-15 12:57:02",165
7762,"Onverwachte werkzaamheden            Schiphol-Leiden Centraal",,,,,,,,,unknown,"2014-02-15 15:21:02","2014-02-16 05:46:01",865
7763,"Amsterdam C.-Breda",,,,,"defect spoor","defective railway track","defect spoor","defective railway track",infrastructure,"2014-02-15 18:23:01","2014-02-15 20:13:01",109
7764,Zutphen-Deventer,"Deventer - Zutphen",86,,,"uitloop van werkzaamheden","over-running engineering works","uitloop van werkzaamheden","over-running engineering works","engineering work","2014-02-16 06:47:48","2014-02-16 09:32:01",156
7765,Deventer-Almelo,"Almelo - Deventer",88,,,"uitloop van werkzaamheden","over-running engineering works","uitloop van werkzaamheden","over-running engineering works","engineering work","2014-02-16 06:47:48","2014-02-16 09:32:02",159
7769,Tilburg,"'s-Hertogenbosch - Tilburg, Breda - Tilburg, Eindhoven - Tilburg","68,69,152",,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2014-02-16 16:49:01","2014-02-16 19:03:01",102
7770,"Leiden C.-Haarlem","Haarlem - Leiden Centraal",23,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2014-02-16 20:14:01","2014-02-16 23:54:01",202
7771,Roermond-Venlo,"Roermond - Venlo",66,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2014-02-16 23:54:02","2014-02-17 01:58:01",122
7772,"Gouda-Amsterdam C./Utrecht C.","Den Haag Centraal - Utrecht Centraal, Rotterdam Centraal - Utrecht Centraal","142,143",,,"uitloop van werkzaamheden","over-running engineering works","uitloop van werkzaamheden","over-running engineering works","engineering work","2014-02-17 06:22:01","2014-02-17 07:35:01",26
7773,"Breda-Amsterdam C.",,,,,"defecte bovenleiding","damaged overhead wires","defecte bovenleiding","damaged overhead wires",infrastructure,"2014-02-17 09:19:02","2014-02-17 11:19:02",97
7774,"Utrecht C.-Baarn","Baarn - Utrecht Centraal",44,,,"sein-en overwegstoring","signal and level crossing failure","sein-en overwegstoring","signal and level crossing failure",infrastructure,"2014-02-17 10:57:02","2014-02-17 14:07:02",152
7775,Almelo-Mariënberg,"Almelo - Mariënberg",96,,,"defecte treinen","defective trains","defecte treinen","defective trains","rolling stock","2014-02-17 13:41:01","2014-02-17 18:35:02",293
7776,"Tilburg-Breda/Tilburg Univers.","Breda - Tilburg",68,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2014-02-17 17:47:01","2014-02-17 18:46:01",50
7777,Venlo-Roermond,"Roermond - Venlo",66,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2014-02-17 21:43:01","2014-02-17 23:08:01",55
7778,Eindhoven-Roermond,"Eindhoven - Roermond",67,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2014-02-17 21:57:01","2014-02-17 23:08:02",41
7779,Almelo-Mariënberg,"Almelo - Mariënberg",96,,,"defecte treinen","defective trains","defecte treinen","defective trains","rolling stock","2014-02-18 05:45:02","2014-02-18 09:03:01",186
7780,Apeldoorn-Almelo,"Almelo - Deventer, Apeldoorn - Deventer","87,88",,,overwegstoring,"level crossing failure",overwegstoring,"level crossing failure",infrastructure,"2014-02-18 09:21:02","2014-02-18 11:44:01",134
7781,"Utrecht C.-Amersfoort/Baarn","Amersfoort - Utrecht Centraal, Baarn - Utrecht Centraal","44,134",,,"beschadigde bovenleiding","damaged overhead wires","beschadigde bovenleiding","damaged overhead wires",infrastructure,"2014-02-18 10:51:01","2014-02-18 16:31:02",300
7782,Hoorn,"Alkmaar - Hoorn, Amsterdam Centraal - Hoorn, Enkhuizen - Hoorn","119,163,164",,,"inzet van de politie","police action","inzet van de politie","police action",external,"2014-02-18 11:23:02","2014-02-18 12:01:01",10
7783,Hengelo-Enschede,"Enschede - Hengelo",92,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2014-02-18 19:26:01","2014-02-18 20:31:02",65
7784,"Groningen-Leer (Ostfr.)","Groningen - Bad Nieuweschans, Groningen - Leer (Ostfriesland)","155,156",,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2014-02-19 10:02:01","2014-02-19 11:04:02",45
7785,Alkmaar-Haarlem/Zaandam,"Alkmaar - Amsterdam Centraal",161,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2014-02-19 10:26:01","2014-02-19 12:38:01",118
7786,Zwolle-Assen/Leeuwarden,"Groningen - Zwolle, Leeuwarden - Zwolle","146,160",,,"defect spoor","defective railway track","defect spoor","defective railway track",infrastructure,"2014-02-19 16:38:02","2014-02-20 02:32:01",594
7787,"Rotterdam C.-Den Haag HS",,,,,"spoedreparatie aan het spoor","emergency repairs","spoedreparatie aan het spoor","emergency repairs","engineering work","2014-02-19 17:49:02","2014-02-20 02:51:01",542
7788,"Den Haag C.","Den Haag Centraal - Den Haag HS, Den Haag Centraal - Leiden Centraal, Den Haag Centraal - Utrecht Centraal","10,143,169",,,"spoedreparatie aan het spoor","emergency repairs","spoedreparatie aan het spoor","emergency repairs","engineering work","2014-02-19 17:52:01","2014-02-19 20:07:01",134
7789,"Den Haag HS-Den Haag C.","Den Haag Centraal - Den Haag HS",10,,,"spoedreparatie aan het spoor","emergency repairs","spoedreparatie aan het spoor","emergency repairs","engineering work","2014-02-19 19:56:01","2014-02-20 02:51:02",374
7790,"Den Haag C.-Gouda","Den Haag Centraal - Utrecht Centraal",143,,,"spoedreparatie aan het spoor","emergency repairs","spoedreparatie aan het spoor","emergency repairs","engineering work","2014-02-19 20:12:01","2014-02-20 02:48:01",396
7791,Zwolle-Almelo,"Almelo - Zwolle",95,,,overwegstoring,"level crossing failure",overwegstoring,"level crossing failure",infrastructure,"2014-02-19 20:16:02","2014-02-19 20:58:01",42
7792,"Den Haag C.-Schiphol","Amersfoort - Schiphol Airport, Den Haag Centraal - Leiden Centraal, Leiden Centraal - Schiphol Airport, Lelystad Centrum - Schiphol Airport, Schiphol Airport - Utrecht Centraal","22,137,144,148,169",,,"meerdere verstoringen","multiple disruptions","meerdere verstoringen","multiple disruptions",unknown,"2014-02-19 21:02:01","2014-02-20 02:10:06",274
7793,"Den Haag C.-Rotterdam C.","Den Haag Centraal - Den Haag HS, Den Haag HS - Rotterdam Centraal","10,11",,,"defect wissel","defective point","defect wissel","defective point",infrastructure,"2014-02-20 03:11:01","2014-02-20 12:34:01",563
7794,"Rotterdam C.-Utrecht C.","Rotterdam Centraal - Utrecht Centraal",142,,,"defect wissel","defective point","defect wissel","defective point",infrastructure,"2014-02-20 03:12:02","2014-02-20 12:27:01",555
7795,"Den Haag C.-Utrecht C.","Den Haag Centraal - Utrecht Centraal",143,,,"defect wissel","defective point","defect wissel","defective point",infrastructure,"2014-02-20 03:12:05","2014-02-20 12:32:01",560
7796,Zwolle-Assen/Leeuwarden,"Groningen - Zwolle, Leeuwarden - Zwolle","146,160",,,"uitloop van werkzaamheden","over-running engineering works","uitloop van werkzaamheden","over-running engineering works","engineering work","2014-02-20 04:37:01","2014-02-20 08:31:01",216
7797,Apeldoorn-Deventer,"Apeldoorn - Deventer",87,,,"sein-en overwegstoring","signal and level crossing failure","sein-en overwegstoring","signal and level crossing failure",infrastructure,"2014-02-20 08:03:03","2014-02-20 09:36:01",59
7798,"Utrecht C.-'s-Hertogenbosch/Tiel","'s-Hertogenbosch - Utrecht Centraal, Tiel - Utrecht Centraal","150,151",,,stroomstoring,"power failure",stroomstoring,"power failure",infrastructure,"2014-02-20 11:43:01","2014-02-20 17:33:02",301
7799,Deventer-Apeldoorn,"Apeldoorn - Deventer",87,,,"sein-en overwegstoring","signal and level crossing failure","sein-en overwegstoring","signal and level crossing failure",infrastructure,"2014-02-20 11:52:01","2014-02-20 13:07:01",27
7800,"Rotterdam C.-Amsterdam C./Utrecht C./Waddinxveen/Zoetermeer Oost","Rotterdam Centraal - Utrecht Centraal",142,,,"defect wissel","defective point","defect wissel","defective point",infrastructure,"2014-02-20 12:28:01","2014-02-20 19:09:01",395
7801,"Den Haag C.-Utrecht C.","Den Haag Centraal - Utrecht Centraal",143,,,"defect wissel","defective point","defect wissel","defective point",infrastructure,"2014-02-20 12:32:02","2014-02-21 21:01:01",1949
7802,"Den Haag C.-Rotterdam C.","Den Haag Centraal - Den Haag HS, Den Haag HS - Rotterdam Centraal","10,11",,,"defect wissel","defective point","defect wissel","defective point",infrastructure,"2014-02-20 12:34:01","2014-02-21 01:59:01",805
7803,Emmen-Zwolle,"Emmen - Zwolle",159,,,"gestrande trein","stranded train","gestrande trein","stranded train","rolling stock","2014-02-20 14:41:01","2014-02-20 15:35:01",29
7804,Arnhem-Zutphen,"Arnhem Centraal - Zutphen",132,,,stroomstoring,"power failure",stroomstoring,"power failure",infrastructure,"2014-02-20 15:12:01","2014-02-20 17:19:02",57
7805,"Vanaf 21.00 uur onverwachte werkzaamheden Haarlem-Leiden C",,,,,"onverwachte werkzaamheden","unexpected engineering works","onverwachte werkzaamheden","unexpected engineering works","engineering work","2014-02-20 18:28:01","2014-02-20 21:02:01",154
7806,Hengelo-Enschede,"Enschede - Hengelo",92,,,"sein- en wisselstoring","signalling and points failure","sein- en wisselstoring","signalling and points failure",infrastructure,"2014-02-20 18:57:01","2014-02-20 19:19:01",18
7807,Nijmegen-Venlo,"Nijmegen - Venlo",64,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2014-02-20 19:20:01","2014-02-20 21:35:02",104
7808,Enschede-Deventer,"Almelo - Deventer, Almelo - Hengelo, Enschede - Hengelo","88,89,92",,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2014-02-20 19:53:01","2014-02-20 21:02:01",63
7809,"Haarlem-Leiden C.","Haarlem - Leiden Centraal",23,,,"onverwachte werkzaamheden","unexpected engineering works","onverwachte werkzaamheden","unexpected engineering works","engineering work","2014-02-20 21:03:02","2014-02-21 02:21:02",317
7810,Venlo-Nijmegen,"Nijmegen - Venlo",64,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2014-02-21 11:13:02","2014-02-21 13:34:01",120
7811,"Storing actuele vertrektijden",,,,,,,,,unknown,"2014-02-21 18:46:52","2014-02-21 22:15:11",208
7812,"Minder treinen van/naar Den Haag C. 
t/m 2 mrt",,,,,herstelwerkzaamheden,"repair works",herstelwerkzaamheden,"repair works","engineering work","2014-02-21 21:01:04","2014-02-26 16:45:01",6944
7813,Breda-Schiphol,"Breda - Rotterdam Centraal (HSL), Rotterdam Centraal - Schiphol Airport (HSL)","15,24",,,"eerdere verstoring","an earlier disruption","eerdere verstoring","an earlier disruption",logistical,"2014-02-22 12:13:02","2014-02-22 16:15:02",207
7814,Dordrecht-Geldermalsen,"Dordrecht - Geldermalsen",55,,,overwegstoring,"level crossing failure",overwegstoring,"level crossing failure",infrastructure,"2014-02-22 13:21:01","2014-02-22 15:40:04",96
7815,"Den Helder-Alkmaar","Alkmaar - Den Helder",162,,,herstelwerkzaamheden,"repair works",herstelwerkzaamheden,"repair works","engineering work","2014-02-22 13:25:01","2014-02-23 00:23:01",638
7816,Delfzijl-Groningen,"Delfzijl - Groningen",157,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2014-02-22 15:58:01","2014-02-22 17:01:01",52
7817,Roermond-Sittard,"Roermond - Sittard",73,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2014-02-23 07:38:01","2014-02-23 08:20:02",19
7818,"Baarn-Utrecht C.","Baarn - Utrecht Centraal",44,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2014-02-23 11:47:02","2014-02-23 13:26:02",88
7819,Vlissingen-Roosendaal,"Roosendaal - Vlissingen",21,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2014-02-23 21:38:01","2014-02-24 01:32:02",234
7820,Hilversum,"Almere Oostvaarders - Utrecht Centraal, Amersfoort - Amsterdam Centraal, Amersfoort - Schiphol Airport, Hilversum - Utrecht Centraal","40,135,148,149",,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2014-02-24 08:26:02","2014-02-24 10:03:01",73
7821,Eindhoven-'s-Hertogenbosch/Tilburg,,,,,herstelwerkzaamheden,"repair works",herstelwerkzaamheden,"repair works","engineering work","2014-02-24 19:48:01","2014-02-24 21:01:01",72
7822,Eindhoven-Deurne/Venlo,"Eindhoven - Venlo",65,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2014-02-25 15:47:01","2014-02-25 16:29:01",5
7823,Arnhem-Nijmegen,"Arnhem Centraal - Nijmegen",59,,,"defect spoor","defective railway track","defect spoor","defective railway track",infrastructure,"2014-02-25 18:06:01","2014-02-25 20:27:01",69
7824,Amersfoort-Ede-Wageningen,"Amersfoort - Ede-Wageningen",47,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2014-02-25 22:13:01","2014-02-25 23:15:01",19
7825,"Minder treinen van/naar Den Haag C. t/m 2 mrt",,,,,,,,,unknown,"2014-02-26 14:20:01","2014-02-26 16:45:02",145
7826,"Beperkt treinverkeer Den Haag-Utrecht t/m 2 maart",,,,,herstelwerkzaamheden,"repair works",herstelwerkzaamheden,"repair works","engineering work","2014-02-26 16:55:02","2014-02-27 10:24:01",1049
7827,"Harlingen Haven-Leeuwarden","Harlingen Haven - Leeuwarden",103,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2014-02-26 18:22:02","2014-02-26 21:29:02",156
7828,Eindhoven-Roermond/Weert,"Eindhoven - Roermond",67,,,vandalisme,vandalism,vandalisme,vandalism,external,"2014-02-26 20:26:01","2014-02-26 21:29:02",44
7829,Ede-Wageningen,"Amersfoort - Ede-Wageningen, Arnhem Centraal - Utrecht Centraal","47,133",,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2014-02-26 21:27:01","2014-02-26 23:31:01",86
7830,Ede-Wageningen-Arnhem,"Arnhem Centraal - Utrecht Centraal",133,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2014-02-26 23:10:01","2014-02-27 00:46:02",80
7831,Roermond-Venlo,"Roermond - Venlo",66,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2014-02-27 05:33:03","2014-02-27 06:38:01",47
7832,Mönchengladbach-Venlo,"Hamm (Westf.) - Venlo",128,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2014-02-27 06:01:02","2014-02-27 06:38:03",19
7833,"Leiden C.-Alphen a/d Rijn","Leiden Centraal - Utrecht Centraal",147,,,"beperkingen in de materieelinzet","problems with the rolling stock","beperkingen in de materieelinzet","problems with the rolling stock","rolling stock","2014-02-27 07:20:01","2014-02-27 08:31:01",45
7834,"Arnhem-Duisburg Hbf/Winterswijk","Arnhem Centraal - Frankfurt (M) Hbf, Arnhem Centraal - Winterswijk","82,129",,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2014-02-27 08:15:02","2014-02-27 09:39:01",51
7835,"Beperkt treinverkeer Den Haag-Utrecht t/m 2 maart.",,,,,,,,,unknown,"2014-02-27 11:01:01","2014-03-01 16:02:01",3181
7836,Hengelo-Enschede,"Enschede - Hengelo",92,,,wisselstoring,"points failure",wisselstoring,"points failure",infrastructure,"2014-02-27 13:07:01","2014-02-27 14:32:01",84
7837,Geldermalsen-Dordrecht,"Dordrecht - Geldermalsen",55,,,"sein- en wisselstoring","signalling and points failure","sein- en wisselstoring","signalling and points failure",infrastructure,"2014-02-27 14:46:01","2014-02-27 15:51:02",32
7838,"Rhenen-Utrecht C.","Rhenen - Utrecht Centraal",166,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2014-02-27 15:54:01","2014-02-27 19:00:01",167
7839,Arnhem-Winterswijk,"Arnhem Centraal - Winterswijk",82,,,aanrijding,collision,aanrijding,collision,accidents,"2014-02-27 16:28:01","2014-02-27 18:10:02",29
7840,Groningen-Assen,"Groningen - Zwolle",146,,,overwegstoring,"level crossing failure",overwegstoring,"level crossing failure",infrastructure,"2014-02-27 17:04:01","2014-02-27 21:07:01",242
7841,"Rotterdam C.-Antwerpen-C./Breda/Dordrecht","Dordrecht - Rotterdam Centraal",16,,,"defect spoor","defective railway track","defect spoor","defective railway track",infrastructure,"2014-02-27 18:25:02","2014-02-27 20:10:01",58
7842,Arnhem-Winterswijk,"Arnhem Centraal - Winterswijk",82,,,seinstoring,"signal failure",seinstoring,"signal failure",infrastructure,"2014-02-28 07:17:02","2014-02-28 08:04:02",7
7843,"Alphen a/d Rijn-Leiden C.","Leiden Centraal - Utrecht Centraal",147,,,"voertuig op het spoor","vehicle on the railway track","voertuig op het spoor","vehicle on the railway track",external,"2014-02-28 16:01:01","2014-02-28 17:31:01",57
7844,Arnhem-Nijmegen,"Arnhem Centraal - Nijmegen",59,,,"defecte trein","broken down train","defecte trein","broken down train","rolling stock","2014-03-01 15:39:01","2014-03-01 16:34:01",19
7845,Oss-'s-Hertogenbosch,"'s-Hertogenbosch - Nijmegen",57,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2014-03-01 16:34:01","2014-03-01 20:04:01",163
7846,Eindhoven-'s-Hertogenbosch,"'s-Hertogenbosch - Eindhoven",153,,,"verstoring elders","disruption elsewhere","verstoring elders","disruption elsewhere",logistical,"2014-03-01 16:49:01","2014-03-01 18:41:01",98
7847,'s-Hertogenbosch-Eindhoven,"'s-Hertogenbosch - Eindhoven",153,,,aanrijding,collision,aanrijding,collision,accidents,"2014-03-02 09:46:01","2014-03-02 10:38:02",10
7848,Breda-Schiphol,"Breda - Rotterdam Centraal (HSL), Rotterdam Centraal - Schiphol Airport (HSL)","15,24",,,"defecte treinen","defective trains","defecte treinen","defective trains","rolling stock","2014-03-02 13:48:01","2014-03-02 16:03:02",112
7849,"Rotterdam C.-Antwerpen-C./Breda/Dordrecht","Dordrecht - Rotterdam Centraal",16,,,"aanrijding met een persoon","person hit by a train","aanrijding met een persoon","person hit by a train",accidents,"2014-03-02 18:15:01","2014-03-02 22:35:03",204
7850,"Rotterdam C.-Den Haag C.","Den Haag HS - Rotterdam Centraal",11,,,"verstoring elders","disruption elsewhere","verstoring elders","disruption elsewhere",logistical,"2014-03-02 19:50:01","2014-03-02 22:35:03",165
7851,"Den Haag C.-Dordrecht","Den Haag Centraal - Den Haag HS, Den Haag HS - Rotterdam Centraal, Dordrecht - Rotterdam Centraal","10,11,16",,,"defect wissel","defective point","defect wissel","defective point",infrastructure,"2014-03-03 04:38:02","2014-03-03 07:11:03",153
7852,"Den Haag HS-Dordrecht","Den Haag HS - Rotterdam Centraal, Dordrecht - Rotterdam Centraal","11,16",,,"defect wissel","defective point","defect wissel","defective point",infrastructure,"2014-03-03 07:11:04","2014-03-04 02:06:02",1116
7853,"Herstelwerkzaamheden Dordrecht",,,,,,,,,unknown,"2014-03-03 08:34:01","2014-03-03 09:47:01",73
7854,Eindhoven-'s-Hertogenbosch/Tilburg,"'s-Hertogenbosch - Eindhoven, Eindhoven - Tilburg","152,153",,,"inzet van de brandweer","deployment of the fire department","inzet van de brandweer","deployment of the fire department",external,"2014-03-03 11:46:01","2014-03-03 13:08:02",21
